stable_id	description
WBGene00302386	Predicted to enable endonuclease activity.
WBGene00302387	Predicted to be part of BRCA1-A complex and BRISC complex.
WBGene00302388	Is predicted to encode a protein with the following domains: Predicted coiled-coil domain-containing protein and Uncharacterised domain KLRAQ/TTKRSYEDQ, C-terminal.
WBGene00302389	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans chrX_pilon.g20772 and nipi-3. In C. elegans, nipi-3 is involved in antifungal innate immune response and positive regulation of gene expression.
WBGene00302390	Is predicted to encode a protein with the following domains: Zinc finger, C2H2 type; Zinc finger C2H2-type; and Zinc finger C2H2 superfamily. Is an ortholog of C. elegans chrIII_pilon.g8077 and odd-1.
WBGene00302391	Predicted to enable nucleic acid binding activity. Predicted to be involved in DNA integration.
WBGene00302392	none available
WBGene00302393	none available
WBGene00302394	Is predicted to encode a protein with the following domains: Reverse transcriptase (RNA-dependent DNA polymerase) and Reverse transcriptase domain.
WBGene00302395	Is predicted to encode a protein with the following domains: Reverse transcriptase (RNA-dependent DNA polymerase); Reverse transcriptase domain; and Aspartic peptidase domain superfamily.
WBGene00302396	none available
WBGene00302397	Predicted to enable nucleic acid binding activity. Predicted to be involved in DNA integration.
WBGene00302398	none available
WBGene00302399	none available
WBGene00302400	Predicted to enable nucleic acid binding activity. Predicted to be involved in DNA integration.
WBGene00302401	none available
WBGene00302402	none available
WBGene00302403	Is predicted to encode a protein with the following domains: LIM domain and Zinc finger, LIM-type.
WBGene00302404	none available
WBGene00302405	Is predicted to encode a protein with the following domain: Ribonuclease H-like superfamily.
WBGene00302406	none available
WBGene00302407	Is predicted to encode a protein with the following domain: WD40-repeat-containing domain superfamily.
WBGene00302408	none available
WBGene00302409	none available
WBGene00302410	Is predicted to encode a protein with the following domains: Protein of unknown function (DUF1759) and Protein of unknown function DUF1759.
WBGene00302411	none available
WBGene00302412	Predicted to be involved in regulation of autophagy. Predicted to be located in extracellular space. Is an ortholog of C. elegans chrX_pilon.g20134 and tag-241.
WBGene00302413	Is predicted to encode a protein with the following domains: Transposase (partial DDE domain); Transposase, type 1; Winged helix-like DNA-binding domain superfamily; and Winged helix DNA-binding domain superfamily.
WBGene00302414	Is predicted to encode a protein with the following domains: Transposase (partial DDE domain); Transposase, type 1; and Winged helix-like DNA-binding domain superfamily.
WBGene00302415	none available
WBGene00302416	none available
WBGene00302417	Predicted to enable nucleic acid binding activity. Predicted to be involved in DNA integration.
WBGene00302418	Predicted to enable nucleic acid binding activity. Predicted to be involved in DNA integration.
WBGene00302419	Is predicted to encode a protein with the following domains: HTH domain; Helix-turn-helix, type 11; and Winged helix-like DNA-binding domain superfamily.
WBGene00302420	none available
WBGene00302421	none available
WBGene00302422	none available
WBGene00302423	none available
WBGene00302424	none available
WBGene00302425	none available
WBGene00302426	none available
WBGene00302427	none available
WBGene00302428	none available
WBGene00302429	none available
WBGene00302430	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans slcr-46.3; slcr-46.1; and chrX_pilon.g18945.
WBGene00302431	Is predicted to encode a protein with the following domains: Leucine rich repeat; Cysteine-rich flanking region, C-terminal; Leucine-rich repeat; Leucine-rich repeat, typical subtype; and Leucine-rich repeat domain superfamily. Is an ortholog of C. elegans chrX_pilon.g20614 and lron-1.
WBGene00302432	none available
WBGene00302433	Is predicted to encode a protein with the following domains: WD domain, G-beta repeat; WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; G-protein beta WD-40 repeat; and WD40-repeat-containing domain superfamily. Is an ortholog of C. elegans Y54H5A.1 and chrIII_pilon.g7649.
WBGene00302434	Is predicted to encode a protein with the following domains: Protein of unknown function (DUF1759) and Protein of unknown function DUF1759.
WBGene00302435	none available
WBGene00302436	none available
WBGene00302437	Predicted to enable nucleic acid binding activity. Predicted to be involved in DNA integration.
WBGene00302438	Predicted to enable protein tyrosine kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans chrX_pilon.g19993 and egl-15. In C. elegans, egl-15 is involved in several processes, including fibroblast growth factor receptor signaling pathway; muscle cell cellular homeostasis; and oviposition.
WBGene00302439	Is predicted to encode a protein with the following domains: Peptidase family M23; Leukocyte cell-derived chemotaxin 2; Duplicated hybrid motif; and Peptidase M23. Is an ortholog of C. elegans chrII_pilon.g4607 and lect-2. In C. elegans, lect-2 is involved in innervation; regulation of dendrite extension; and regulation of dendrite morphogenesis.
WBGene00302440	none available
WBGene00302441	none available
WBGene00302442	none available
WBGene00302443	none available
WBGene00302444	none available
WBGene00302445	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans F23F1.2; cal-8; and chrII_pilon.g4510.
WBGene00302446	Is predicted to encode a protein with the following domains: Est1 DNA/RNA binding domain; Tetratricopeptide-like helical domain superfamily; and DNA/RNA-binding domain, Est1-type.
WBGene00302447	none available
WBGene00302448	none available
WBGene00302449	Predicted to enable pyridoxal kinase activity. Predicted to be involved in pyridoxal 5'-phosphate salvage. Is an ortholog of C. elegans chrI_pilon.g789 and pdxk-1.
WBGene00302450	none available
WBGene00302451	Predicted to enable acetylcholine-gated cation-selective channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be located in postsynaptic membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrI_pilon.g794 and unc-38. In C. elegans, unc-38 is involved in several processes, including calcium ion import across plasma membrane; neuromuscular synaptic transmission; and positive regulation of locomotion involved in locomotory behavior.
WBGene00302452	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans chrII_pilon.g4595 and rab-3. In C. elegans, rab-3 is involved in several processes, including positive regulation of anterior/posterior axon guidance; regulation of GABAergic synaptic transmission; and ventral cord development.
WBGene00302453	Predicted to enable NADP binding activity and phosphogluconate dehydrogenase (decarboxylating) activity. Predicted to be involved in pentose-phosphate shunt. Is an ortholog of C. elegans T25B9.9; chrIV_pilon.g11676; and chrIV_pilon.g11678. In C. elegans, T25B9.9 is involved in defense response to Gram-negative bacterium and negative regulation of gene expression.
WBGene00302454	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans chrIV_pilon.g10244 and mrps-21.
WBGene00302455	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport.
WBGene00302456	Predicted to enable protein heterodimerization activity.
WBGene00302457	none available
WBGene00302458	Is predicted to encode a protein with the following domains: Zona pellucida-like domain and Zona pellucida domain. Is an ortholog of C. elegans chrI_pilon.g2242 and cutl-10.
WBGene00302459	Predicted to enable palmitoyltransferase activity. Is an ortholog of B. malayi Bm6628.
WBGene00302460	Predicted to enable metal ion binding activity and ubiquitin-protein transferase activity. Predicted to be involved in protein ubiquitination. Is an ortholog of C. elegans mib-1.
WBGene00302461	Is predicted to encode a protein with the following domains: Ankyrin repeats (3 copies); Ankyrin repeat; Zinc finger, C3HC4 type (RING finger); Zinc finger, RING-type; Ankyrin repeat; Zinc finger, RING/FYVE/PHD-type; Ankyrin repeat-containing domain; and Ankyrin repeat-containing domain superfamily. Is an ortholog of C. elegans mib-1.
WBGene00302462	none available
WBGene00302463	none available
WBGene00302464	none available
WBGene00302465	Is an ortholog of C. elegans let-522; F28B4.4; and chrX_pilon.g18719.
WBGene00302466	Is predicted to encode a protein with the following domains: snRNA-activating protein complex (SNAPc), subunit 3 and snRNA-activating protein complex, subunit 3. Is an ortholog of C. elegans snpc-3.4; snpc-3.1; and snpc-3.2.
WBGene00302467	none available
WBGene00302468	Predicted to enable DNA binding activity and nuclear receptor activity. Predicted to be involved in regulation of transcription, DNA-templated.
WBGene00302469	none available
WBGene00302470	Predicted to enable secondary active sulfate transmembrane transporter activity. Predicted to be involved in sulfate transport and transmembrane transport. Predicted to be located in membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrI_pilon.g488 and sulp-6.
WBGene00302471	none available
WBGene00302472	Is predicted to encode a protein with the following domains: Vacuolar sorting-associated protein 13, N-terminal; N-terminal region of Chorein or VPS13; Vacuolar protein sorting-associated protein 13; Vacuolar protein sorting-associated protein 13-like, N-terminal domain; and Vacuolar protein sorting-associated protein 13, second N-terminal domain.
WBGene00302473	Predicted to enable diphosphomevalonate decarboxylase activity. Predicted to be involved in isopentenyl diphosphate biosynthetic process, mevalonate pathway. Predicted to be located in cytosol. Is an ortholog of C. elegans Y48B6A.13 and chrII_pilon.g6502.
WBGene00302474	Is predicted to encode a protein with the following domains: LysM domain; LysM domain; and LysM domain superfamily. Is an ortholog of C. elegans chrI_pilon.g744 and lmd-2.
WBGene00302475	none available
WBGene00302476	Predicted to enable ATP binding activity and ATP hydrolysis activity. Is an ortholog of C. elegans chrI_pilon.g153 and vps-4. In C. elegans, vps-4 is involved in mechanosensory behavior and protein localization to postsynaptic membrane.
WBGene00302477	Predicted to be involved in tRNA wobble uridine modification. Predicted to be part of elongator holoenzyme complex. Is an ortholog of C. elegans chrI_pilon.g844 and elpc-1. In C. elegans, elpc-1 is involved in several processes, including gamete generation; gene expression; and olfactory learning.
WBGene00302478	none available
WBGene00302479	none available
WBGene00302480	Predicted to be a structural constituent of ribosome. Predicted to be part of mitochondrial large ribosomal subunit. Is an ortholog of C. elegans chrIV_pilon.g9510 and mrpl-55.
WBGene00302481	Is predicted to encode a protein with the following domains: Mid-1-related chloride channel (MCLC) and Chloride channel CLIC-like.
WBGene00302482	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans K09E9.1 and chrX_pilon.g20775.
WBGene00302483	Predicted to enable cyclin-dependent protein serine/threonine kinase inhibitor activity. Predicted to be involved in regulation of cell cycle. Predicted to be located in nucleus.
WBGene00302484	none available
WBGene00302485	Predicted to enable oxidoreductase activity.
WBGene00302486	none available
WBGene00302487	Is predicted to encode a protein with the following domains: Ankyrin repeats (3 copies); Ankyrin repeat; Ankyrin repeat-containing domain; and Ankyrin repeat-containing domain superfamily. Is an ortholog of B. malayi Bm14719 and Bm1952.
WBGene00302488	none available
WBGene00302489	Is predicted to encode a protein with the following domains: Ribosomal protein S8e; Ribosomal protein S8e/ribosomal biogenesis NSA2; and Ribosomal biogenesis NSA2 family. Is an ortholog of C. elegans W09C5.1 and chrI_pilon.g2762.
WBGene00302490	Is predicted to encode a protein with the following domains: GRIM-19 protein and GRIM-19.
WBGene00302491	Is predicted to encode a protein with the following domains: SH2 domain; SH2 domain; and SH2 domain superfamily.
WBGene00302492	Is predicted to encode a protein with the following domains: RAI1 like PD-(D/E)XK nuclease; RAI1-like; and RAI1-like family. Is an ortholog of C. elegans Y47H10A.5; dom-3; and Y47H10A.3.
WBGene00302493	Predicted to be located in peroxisome. Is an ortholog of C. elegans F54B3.1 and chrII_pilon.g5694.
WBGene00302494	Predicted to enable sulfotransferase activity.
WBGene00302495	Is predicted to encode a protein with the following domains: E3 ubiquitin-protein ligase UBR4 and E3 ubiquitin ligase, UBR4. Is an ortholog of C. elegans chrI_pilon.g739 and ubr-4.
WBGene00302496	Predicted to enable inorganic anion exchanger activity. Predicted to be involved in anion transport. Predicted to be located in membrane. Is an ortholog of C. elegans abts-3 and chrII_pilon.g4694.
WBGene00302497	none available
WBGene00302498	none available
WBGene00302499	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans chrII_pilon.g6335 and mecr-1.
WBGene00302500	Predicted to enable copper ion binding activity. Is an ortholog of C. elegans chrIV_pilon.g12254 and cox-11.
WBGene00302501	none available
WBGene00302502	Is predicted to encode a protein with the following domains: Transmembrane amino acid transporter protein and Amino acid transporter, transmembrane domain. Is an ortholog of C. elegans Y51F10.4 and chrI_pilon.g266.
WBGene00302503	Is predicted to encode a protein with the following domains: dDENN domain; uDENN domain; RUN domain; PLAT/LH2 domain; DENN (AEX-3) domain; PLAT/LH2 domain; cDENN domain; RUN domain; dDENN domain; uDENN domain; PLAT/LH2 domain superfamily; and RUN domain superfamily. Is an ortholog of C. elegans chrIV_pilon.g12602 and pkd-2. In C. elegans, pkd-2 is involved in calcium ion transport; response to hermaphrodite contact; and vulval location.
WBGene00302504	Is predicted to encode a protein with the following domains: Triose-phosphate Transporter family and Sugar phosphate transporter domain. Is an ortholog of C. elegans chrII_pilon.g4911 and sqv-7. In C. elegans, sqv-7 is involved in several processes, including oviposition; proteoglycan biosynthetic process; and pyrimidine nucleotide-sugar transmembrane transport.
WBGene00302505	Is an ortholog of B. malayi Bm10386.
WBGene00302506	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation. Is an ortholog of C. elegans chrII_pilon.g4506 and clr-1. In C. elegans, clr-1 is involved in several processes, including negative regulation of fibroblast growth factor receptor signaling pathway; netrin-activated signaling pathway; and positive regulation of synapse assembly.
WBGene00302507	none available
WBGene00302508	none available
WBGene00302509	Predicted to be integral component of membrane. Predicted to be part of sarcoglycan complex. Is an ortholog of C. elegans chrII_pilon.g5340 and sgn-1.
WBGene00302510	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans chrIII_pilon.g7241 and mlc-4. In C. elegans, mlc-4 is involved in several processes, including cytoskeleton-dependent cytokinesis; embryonic body morphogenesis; and nematode larval development.
WBGene00302511	Is predicted to encode a protein with the following domain: Histidine phosphatase superfamily.
WBGene00302512	Is predicted to encode a protein with the following domains: 60s Acidic ribosomal protein and Ribosomal protein P1/P2, N-terminal domain. Is an ortholog of C. elegans chrI_pilon.g284 and rla-1.
WBGene00302513	none available
WBGene00302514	Is predicted to encode a protein with the following domain: EF-hand domain pair.
WBGene00302515	Is predicted to encode a protein with the following domain: Centrosomal protein of 290kDa.
WBGene00302516	Predicted to enable RNA binding activity. Is an ortholog of C. elegans chrII_pilon.g5192 and ifg-1.
WBGene00302517	Predicted to enable iron-sulfur cluster binding activity and oxidoreductase activity, acting on NAD(P)H. Is an ortholog of C. elegans chrV_pilon.g13528 and nuo-5.
WBGene00302518	Is predicted to encode a protein with the following domains: Uncharacterised protein family (UPF0183); Phagosome assembly factor 1; and PHAF1/Protein broad-minded. Is an ortholog of C. elegans chrI_pilon.g1551.
WBGene00302519	Predicted to enable ATP binding activity; magnesium ion binding activity; and protein serine/threonine kinase activity. Predicted to be involved in intracellular signal transduction and protein phosphorylation. Is an ortholog of C. elegans chrI_pilon.g1616 and rskn-1.
WBGene00302520	none available
WBGene00302521	Predicted to enable heat shock protein binding activity and unfolded protein binding activity. Predicted to be involved in protein folding. Is an ortholog of B. malayi Bma-dnj-19.
WBGene00302522	Predicted to enable nucleic acid binding activity and zinc ion binding activity. Is an ortholog of C. elegans chrI_pilon.g124 and zfh-2.
WBGene00302523	Is predicted to encode a protein with the following domains: Zinc finger, C2H2 type; Zinc finger C2H2-type; and Zinc finger C2H2 superfamily. Is an ortholog of C. elegans Y111B2A.10 and chrIII_pilon.g9213.
WBGene00302524	Is predicted to encode a protein with the following domains: Zinc finger, C2H2 type; Zinc finger C2H2-type; and Zinc finger C2H2 superfamily.
WBGene00302525	none available
WBGene00302526	Predicted to be involved in signal transduction. Is an ortholog of C. elegans rga-3; rga-4; and chrV_pilon.g14300. In C. elegans, rga-3 is involved in asymmetric protein localization involved in cell fate determination; cortical actin cytoskeleton organization; and regulation of actin filament-based process.
WBGene00302527	Predicted to enable DNA binding activity and protein heterodimerization activity. Predicted to be part of nucleosome. Is an ortholog of B. malayi Bm3425.
WBGene00302528	none available
WBGene00302529	Is predicted to encode a protein with the following domains: DMAP1-binding Domain and DMAP1-binding domain. Is an ortholog of B. malayi Bm12802.
WBGene00302530	Predicted to be involved in negative regulation of transcription, DNA-templated. Predicted to be located in euchromatin and nucleus.
WBGene00302531	Predicted to be involved in microtubule-based process. Predicted to be located in microtubule.
WBGene00302532	Predicted to enable protein serine/threonine phosphatase activity. Predicted to be involved in protein dephosphorylation.
WBGene00302533	none available
WBGene00302534	none available
WBGene00302535	Predicted to enable oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor. Is an ortholog of C. elegans chrI_pilon.g1625 and idha-1. In C. elegans, idha-1 is involved in protein folding.
WBGene00302536	Is predicted to encode a protein with the following domains: LysM domain; LysM domain; and LysM domain superfamily.
WBGene00302537	Predicted to enable cysteine-type peptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans F26E4.3 and chrI_pilon.g1902.
WBGene00302538	Is predicted to encode a protein with the following domains: BTB/POZ domain; Ankyrin repeats (3 copies); BTB/POZ domain; Ankyrin repeat; SKP1/BTB/POZ domain superfamily; Ankyrin repeat-containing domain; and Ankyrin repeat-containing domain superfamily. Is an ortholog of C. elegans F22G12.4 and chrI_pilon.g2665.
WBGene00302539	none available
WBGene00302540	Predicted to enable metallocarboxypeptidase activity and zinc ion binding activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans T06A4.3 and chrI_pilon.g122.
WBGene00302541	none available
WBGene00302542	none available
WBGene00302543	Is predicted to encode a protein with the following domains: Calponin homology (CH) domain; Calponin homology domain; Smooth muscle protein/calponin; and CH domain superfamily. Is an ortholog of C. elegans chrI_pilon.g626 and cpn-3.
WBGene00302544	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans cal-8 and chrII_pilon.g4510.
WBGene00302545	none available
WBGene00302546	Is predicted to encode a protein with the following domains: Lustrin, cysteine-rich repeated domain; Cysteine-rich repeat; and Lustrin, cysteine-rich repeated. Is an ortholog of B. malayi Bm4723.
WBGene00302547	none available
WBGene00302548	Is predicted to encode a protein with the following domains: Histidine phosphatase superfamily (branch 1); Histidine phosphatase superfamily, clade-1; and Histidine phosphatase superfamily.
WBGene00302549	none available
WBGene00302550	Predicted to enable metallopeptidase activity and zinc ion binding activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrIV_pilon.g10861 and pam-1. In C. elegans, pam-1 is involved in several processes, including exit from meiosis; first cell cycle pseudocleavage; and regulation of reproductive process.
WBGene00302551	Is predicted to encode a protein with the following domains: WD domain, G-beta repeat; WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; G-protein beta WD-40 repeat; and WD40-repeat-containing domain superfamily. Is an ortholog of B. malayi Bm12153.
WBGene00302552	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation.
WBGene00302553	none available
WBGene00302554	Predicted to enable cytoskeletal protein binding activity. Is an ortholog of C. elegans chrI_pilon.g906 and frm-4.
WBGene00302555	none available
WBGene00302556	Predicted to enable ribonuclease III activity. Predicted to be involved in RNA processing.
WBGene00302557	Predicted to enable zinc ion binding activity.
WBGene00302558	Is predicted to encode a protein with the following domains: CUB domain; CUB domain; and Spermadhesin, CUB domain superfamily. Is an ortholog of C. elegans chrII_pilon.g3309; nas-27; and sol-2.
WBGene00302559	Is predicted to encode a protein with the following domains: PAC2 family; Proteasome assembly chaperone 2; and Proteasome assembly chaperone 2 superfamily.
WBGene00302560	Is predicted to encode a protein with the following domains: Peptidase family C78 and Peptidase C78, ubiquitin fold modifier-specific peptidase 1/ 2.
WBGene00302561	none available
WBGene00302562	Is predicted to encode a protein with the following domains: Innexin and Innexin.
WBGene00302563	Predicted to enable RNA binding activity. Predicted to be involved in mRNA processing. Predicted to be located in cytoplasm and nucleus.
WBGene00302564	Predicted to enable L-lactate dehydrogenase activity. Predicted to be involved in carbohydrate metabolic process and carboxylic acid metabolic process. Predicted to be located in cytoplasm. Is an ortholog of C. elegans chrII_pilon.g6020 and ldh-1.
WBGene00302565	none available
WBGene00302566	Predicted to be involved in cellular calcium ion homeostasis.
WBGene00302567	none available
WBGene00302568	Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleus.
WBGene00302569	none available
WBGene00302570	Is predicted to encode a protein with the following domains: Anaphase-promoting complex, cyclosome, subunit 3; TPR repeat; Tetratricopeptide-like helical domain superfamily; and Tetratricopeptide repeat. Is an ortholog of C. elegans chrI_pilon.g846 and mat-1. In C. elegans, mat-1 is involved in asymmetric cell division; cortical granule exocytosis; and polarity specification of anterior/posterior axis.
WBGene00302571	Predicted to enable RNA binding activity.
WBGene00302572	Predicted to enable DNA binding activity and protein dimerization activity. Is an ortholog of C. elegans chrI_pilon.g1743 and mef-2. In C. elegans, mef-2 is involved in several processes, including receptor guanylyl cyclase signaling pathway; regulation of acetylcholine secretion, neurotransmission; and regulation of transcription by RNA polymerase II.
WBGene00302573	none available
WBGene00302574	none available
WBGene00302575	Predicted to enable ATP binding activity and nucleic acid binding activity. Is an ortholog of C. elegans chrI_pilon.g236; chrI_pilon.g239; and ddx-27.
WBGene00302576	Is predicted to encode a protein with the following domains: Kinesin associated protein; HAP1 N-terminal conserved region; HAP1, N-terminal; and Trafficking kinesin-binding protein, C-terminal. Is an ortholog of C. elegans chrI_pilon.g1074 and trak-1.
WBGene00302577	Predicted to enable peptidyl-prolyl cis-trans isomerase activity. Predicted to be involved in protein peptidyl-prolyl isomerization. Is an ortholog of C. elegans chrII_pilon.g6085 and cyn-16.
WBGene00302578	Predicted to be involved in intracellular protein transport and vesicle-mediated transport. Predicted to be located in Golgi apparatus. Predicted to be part of AP-1 adaptor complex. Is an ortholog of C. elegans apg-1. In C. elegans, apg-1 is involved in apical protein localization and protein secretion.
WBGene00302579	none available
WBGene00302580	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans chrIII_pilon.g8458 and mrpl-11.
WBGene00302581	none available
WBGene00302582	Is predicted to encode a protein with the following domain: S-adenosyl-L-methionine-dependent methyltransferase. Is an ortholog of B. malayi Bm10394.
WBGene00302583	none available
WBGene00302584	Is predicted to encode a protein with the following domains: Small acidic protein family and Small acidic protein-like domain.
WBGene00302585	Predicted to enable biotin-[acetyl-CoA-carboxylase] ligase activity. Predicted to be involved in cellular protein modification process. Is an ortholog of C. elegans bpl-1.
WBGene00302586	Is predicted to encode a protein with the following domain: Zinc finger C2H2-type. Is an ortholog of C. elegans bnc-1 and chrV_pilon.g15969.
WBGene00302587	none available
WBGene00302588	Predicted to enable guanyl-nucleotide exchange factor activity. Is an ortholog of C. elegans chrII_pilon.g4179 and rhgf-2. In C. elegans, rhgf-2 is involved in several processes, including Rho protein signal transduction; activation of GTPase activity; and embryonic body morphogenesis.
WBGene00302589	Predicted to be involved in Wnt signaling pathway and intracellular signal transduction. Is an ortholog of C. elegans mig-5 and chrII_pilon.g5182 and members of the C. elegans dsh gene class including dsh-2. In C. elegans, dsh-1 is involved in Wnt signaling pathway, regulating spindle positioning.
WBGene00302590	Is predicted to encode a protein with the following domains: Collagen triple helix repeat (20 copies) and Collagen triple helix repeat. Is an ortholog of C. elegans chrII_pilon.g3045 and col-68.
WBGene00302591	Is predicted to encode a protein with the following domain: Ribonuclease H-like superfamily.
WBGene00302592	Predicted to enable phosphatase activity. Predicted to be involved in phosphatidylinositol dephosphorylation. Is an ortholog of C. elegans cil-1; sac-1; and chrI_pilon.g1819.
WBGene00302593	none available
WBGene00302594	Is predicted to encode a protein with the following domains: Rab-GTPase-TBC domain; Rab-GTPase-TBC domain; and Rab-GTPase-TBC domain superfamily. Is an ortholog of C. elegans chrII_pilon.g6613 and tbc-20.
WBGene00302595	Is predicted to encode a protein with the following domains: IQ calmodulin-binding motif and IQ motif, EF-hand binding site.
WBGene00302596	Predicted to enable ubiquitin-protein transferase activity. Is an ortholog of C. elegans chrIII_pilon.g8952 and oxi-1.
WBGene00302597	none available
WBGene00302598	Is predicted to encode a protein with the following domains: Ring finger domain; zinc-ribbon; Zinc finger, RING-type; and Zinc finger, RING/FYVE/PHD-type.
WBGene00302599	none available
WBGene00302600	Is predicted to encode a protein with the following domains: Cysteine-rich secretory protein family; Cysteine-rich  secretory protein-related; CAP domain; and CAP superfamily.
WBGene00302601	Predicted to enable calcium channel activity. Predicted to be involved in calcium ion transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans chrIII_pilon.g8420 and trp-1.
WBGene00302602	none available
WBGene00302603	Is an ortholog of C. elegans C27F2.10.
WBGene00302604	none available
WBGene00302605	none available
WBGene00302606	Is predicted to encode a protein with the following domain: Armadillo-type fold. Is an ortholog of C. elegans chrII_pilon.g4735 and efr-3.
WBGene00302607	Is predicted to encode a protein with the following domains: 3' exoribonuclease family, domain 1; Exoribonuclease, phosphorolytic domain 1; Ribosomal protein S5 domain 2-type fold; PNPase/RNase PH domain superfamily; and Exoribonuclease, PH domain 2 superfamily. Is an ortholog of C. elegans chrIII_pilon.g8106 and exos-9.
WBGene00302608	Predicted to enable glycogen (starch) synthase activity. Predicted to be involved in glycogen biosynthetic process. Is an ortholog of C. elegans chrII_pilon.g6273 and gsy-1.
WBGene00302609	Predicted to enable RNA binding activity and pseudouridine synthase activity. Predicted to be involved in pseudouridine synthesis. Is an ortholog of C. elegans ZK287.7 and chrV_pilon.g15313.
WBGene00302610	Predicted to enable ATP binding activity and ATP hydrolysis activity. Predicted to be involved in ribosomal large subunit assembly. Predicted to be located in nucleus. Is an ortholog of C. elegans F55F10.1; chrIV_pilon.g10186; and chrX_pilon.g18203.
WBGene00302611	Predicted to enable DNA binding activity; DNA-directed DNA polymerase activity; and nucleotide binding activity. Predicted to be involved in translesion synthesis. Predicted to be part of zeta DNA polymerase complex. Is an ortholog of B. malayi Bma-rev-3.
WBGene00302612	Predicted to enable ATP binding activity. Predicted to be involved in chromosome organization. Predicted to be located in chromosome. Is an ortholog of C. elegans chrI_pilon.g806 and him-1. In C. elegans, him-1 is involved in chromosome segregation; embryo development; and response to radiation.
WBGene00302613	none available
WBGene00302614	none available
WBGene00302615	Predicted to enable transcription coregulator activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be part of mediator complex. Is an ortholog of C. elegans chrIII_pilon.g7135 and mdt-19.
WBGene00302616	Predicted to enable metalloendopeptidase activity. Predicted to be involved in proteolysis.
WBGene00302617	Predicted to be located in mitochondrial matrix. Is an ortholog of C. elegans chrIII_pilon.g7242 and cri-3.
WBGene00302618	Predicted to enable heme binding activity and peroxidase activity. Predicted to be involved in response to oxidative stress. Is an ortholog of C. elegans K10B4.1; C46A5.4; and chrIV_pilon.g10905.
WBGene00302619	Predicted to enable metalloendopeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of B. malayi Bm1944.
WBGene00302620	Is predicted to encode a protein with the following domains: ShK domain-like; Cysteine-rich secretory protein family; Cysteine-rich  secretory protein-related; ShKT domain; CAP domain; and CAP superfamily. Is an ortholog of B. malayi Bm10297.
WBGene00302621	Is predicted to encode a protein with the following domains: ShK domain-like; Cysteine-rich secretory protein family; Cysteine-rich  secretory protein-related; ShKT domain; CAP domain; and CAP superfamily. Is an ortholog of B. malayi Bm10297.
WBGene00302622	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans chrV_pilon.g15689 and erfa-3.
WBGene00302623	Is predicted to encode a protein with the following domains: Regulator of chromosome condensation (RCC1) repeat; Regulator of chromosome condensation, RCC1; and Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II. Is an ortholog of C. elegans K11D2.1 and chrI_pilon.g2522.
WBGene00302624	none available
WBGene00302625	Predicted to enable serine-type peptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrIII_pilon.g8250 and pcp-5.
WBGene00302626	Predicted to be located in mitochondrial ribosome.
WBGene00302627	none available
WBGene00302628	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans Y45G12B.3 and chrV_pilon.g13526.
WBGene00302629	Predicted to enable catalytic activity. Predicted to be involved in nucleoside metabolic process. Is an ortholog of C. elegans H14E04.2 and chrIII_pilon.g7093.
WBGene00302630	Predicted to enable actin binding activity. Is an ortholog of C. elegans Y50D7A.1 and chrIII_pilon.g6743.
WBGene00302631	Predicted to enable serine-type endopeptidase activity. Predicted to be involved in proteolysis.
