stable_id	description
WBGene00247225	Is predicted to encode a protein with the following domains: Ubiquitin-conjugating enzyme; Ubiquitin-conjugating enzyme E2; and Ubiquitin-conjugating enzyme/RWD-like. Is an ortholog of C. elegans chrII_pilon.g5029 and ubc-6.
WBGene00247226	Predicted to enable methyltransferase activity. Is an ortholog of C. elegans F25H8.1 and chrIV_pilon.g11452.
WBGene00247227	Predicted to be a structural constituent of ribosome. Is an ortholog of C. elegans chrII_pilon.g3057 and mrpl-28.
WBGene00247228	none available
WBGene00247229	none available
WBGene00247230	Is predicted to encode a protein with the following domain: Donson. Is an ortholog of C. elegans chrII_pilon.g3107; chrII_pilon.g3112; and dnsn-1.
WBGene00247231	Is predicted to encode a protein with the following domains: Type I membrane glycoproteins cell-cell fusogen; Cell-cell fusogen EFF/AFF; and Cell-cell fusogen EFF/AFF, domain 3. Is an ortholog of B. malayi Bma-aff-1.
WBGene00247232	Is predicted to encode a protein with the following domains: Transmembrane amino acid transporter protein and Amino acid transporter, transmembrane domain.
WBGene00247233	Is predicted to encode a protein with the following domains: Transmembrane amino acid transporter protein and Amino acid transporter, transmembrane domain.
WBGene00247234	Predicted to enable 3'-5' exonuclease activity; nucleic acid binding activity; and nucleotide binding activity. Predicted to be involved in RNA processing. Predicted to be part of nuclear exosome (RNase complex). Is an ortholog of C. elegans chrII_pilon.g5769 and crn-3. In C. elegans, crn-3 is involved in apoptotic DNA fragmentation; apoptotic cell clearance; and embryo development.
WBGene00247235	Predicted to enable mannosyltransferase activity. Is an ortholog of C. elegans algn-9.
WBGene00247236	Is predicted to encode a protein with the following domains: Mitochondrial 28S ribosomal protein S22 and Ribosomal protein S22, mitochondrial. Is an ortholog of C. elegans chrII_pilon.g5768 and mrps-22.
WBGene00247237	Is predicted to encode a protein with the following domains: GYF domain; GYF domain; and GYF-like domain superfamily. Is an ortholog of B. malayi Bm2317.
WBGene00247238	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans chrX_pilon.g19864 and ncs-4.
WBGene00247239	Is an ortholog of B. malayi Bm13015.
WBGene00247240	none available
WBGene00247241	none available
WBGene00247242	Predicted to enable nucleic acid binding activity.
WBGene00247243	Predicted to be involved in RNA processing. Is an ortholog of C. elegans chrII_pilon.g4979 and lsm-4.
WBGene00247244	Predicted to enable protein serine/threonine phosphatase activity. Predicted to be involved in protein dephosphorylation. Is an ortholog of C. elegans chrII_pilon.g5867 and ilkp-1.
WBGene00247245	none available
WBGene00247246	none available
WBGene00247247	none available
WBGene00247248	Predicted to be integral component of membrane. Is an ortholog of C. elegans M176.4 and chrII_pilon.g5485.
WBGene00247249	Is predicted to encode a protein with the following domains: Variant SH3 domain; Phosphotyrosine interaction domain (PTB/PID); SH3 domain; PTB/PI domain; PH-like domain superfamily; and SH3-like domain superfamily. Is an ortholog of C. elegans chrII_pilon.g3331 and jip-1.
WBGene00247250	none available
WBGene00247251	Is predicted to encode a protein with the following domains: LIM domain and Zinc finger, LIM-type. Is an ortholog of C. elegans chrII_pilon.g6310 and zyx-1. In C. elegans, zyx-1 is involved in maintenance of synapse structure and reproduction.
WBGene00247252	Is an ortholog of B. malayi Bm7893.
WBGene00247253	Is predicted to encode a protein with the following domains: Domain of unknown function (DUF4512) and Uncharacterised protein family UPF0729. Is an ortholog of C. elegans F18A11.3 and chrII_pilon.g6305.
WBGene00247254	Predicted to enable methyltransferase activity. Predicted to be involved in RNA methylation. Is an ortholog of C. elegans nsun-5. In C. elegans, nsun-5 is involved in several processes, including negative regulation of cellular response to heat; negative regulation of locomotion involved in locomotory behavior; and positive regulation of rRNA processing.
WBGene00247255	Is predicted to encode a protein with the following domains: Zona pellucida-like domain and Zona pellucida domain. Is an ortholog of C. elegans cut-1; cut-3; and chrII_pilon.g5908.
WBGene00247256	Is predicted to encode a protein with the following domains: Zona pellucida-like domain and Zona pellucida domain. Is an ortholog of C. elegans cut-1; cut-3; and chrII_pilon.g5908.
WBGene00247257	Is an ortholog of B. malayi Bm8936.
WBGene00247258	none available
WBGene00247259	Predicted to enable iron ion binding activity and oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen. Predicted to be involved in aromatic amino acid family metabolic process. Is an ortholog of C. elegans chrII_pilon.g5048 and tph-1. In C. elegans, tph-1 is involved in several processes, including positive regulation of transforming growth factor beta receptor signaling pathway; response to odorant; and serotonin biosynthetic process from tryptophan.
WBGene00247260	none available
WBGene00247261	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of B. malayi Bm8653.
WBGene00247262	Is predicted to encode a protein with the following domains: Beta-lactamase; Beta-lactamase-related; and Beta-lactamase/transpeptidase-like. Is an ortholog of B. malayi Bm2538.
WBGene00247263	none available
WBGene00247264	Is predicted to encode a protein with the following domains: Beta-lactamase; Beta-lactamase-related; and Beta-lactamase/transpeptidase-like. Is an ortholog of B. malayi Bm2538.
WBGene00247265	none available
WBGene00247266	none available
WBGene00247267	none available
WBGene00247268	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans chrII_pilon.g5759 and mnk-1. In C. elegans, mnk-1 is involved in behavioral response to nicotine; determination of adult lifespan; and regulation of protein deneddylation.
WBGene00247269	Predicted to be involved in regulation of gene expression. Is an ortholog of B. malayi Bm11290.
WBGene00247270	Predicted to be involved in DNA repair. Is an ortholog of C. elegans chrII_pilon.g6328 and hpr-17.
WBGene00247271	Is predicted to encode a protein with the following domains: PAP2 superfamily; Phosphatidic acid phosphatase type 2/haloperoxidase; and Phosphatidic acid phosphatase type 2/haloperoxidase superfamily. Is an ortholog of C. elegans chrII_pilon.g5898 and plpr-1.
WBGene00247272	Predicted to enable G protein-coupled peptide receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrII_pilon.g6354 and dmsr-3.
WBGene00247273	Is an ortholog of B. malayi Bm9828.
WBGene00247274	Is an ortholog of B. malayi Bm17528.
WBGene00247275	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation. Is an ortholog of B. malayi Bm4610.
WBGene00247276	Is an ortholog of C. elegans F18C5.10 and chrII_pilon.g4795.
WBGene00247277	none available
WBGene00247278	none available
WBGene00247279	Predicted to enable serine-type peptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrIV_pilon.g10282 and dpf-5.
WBGene00247280	Is an ortholog of B. malayi Bm9830.
WBGene00247281	Predicted to enable DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of B. malayi Bm9831.
WBGene00247282	Is an ortholog of C. elegans T05C1.1 and chrII_pilon.g4252.
WBGene00247283	Predicted to be integral component of membrane. Is an ortholog of C. elegans chrII_pilon.g6666 and ptr-20. In C. elegans, ptr-20 is involved in molting cycle.
WBGene00247284	none available
WBGene00247285	Predicted to enable serine-type carboxypeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrII_pilon.g4312 and ctsa-1.1.
WBGene00247286	Predicted to be involved in transcription-coupled nucleotide-excision repair. Is an ortholog of C. elegans chrII_pilon.g5450 and csa-1.
WBGene00247287	Is an ortholog of B. malayi Bm8943.
WBGene00247288	Predicted to enable proton transmembrane transporter activity. Predicted to be involved in proton transmembrane transport. Predicted to be part of proton-transporting V-type ATPase, V0 domain. Is an ortholog of C. elegans chrII_pilon.g5121 and vha-4. In C. elegans, vha-4 is involved in embryo development.
WBGene00247289	Predicted to enable ATP binding activity and nucleic acid binding activity. Is an ortholog of C. elegans chrII_pilon.g6245.
WBGene00247290	Predicted to enable protein dimerization activity. Predicted to be involved in neuron differentiation and regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrIV_pilon.g9832 and ngn-1. In C. elegans, ngn-1 is involved in anatomical structure morphogenesis; generation of neurons; and positive regulation of transcription by RNA polymerase II.
WBGene00247291	Is predicted to encode a protein with the following domains: Thioredoxin-like and Thioredoxin-like superfamily. Is an ortholog of C. elegans chrII_pilon.g6119 and txdc-12.1.
WBGene00247292	none available
WBGene00247293	Predicted to enable voltage-gated chloride channel activity. Predicted to be involved in chloride transport and transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans chrII_pilon.g5928 and clh-2.
WBGene00247294	none available
WBGene00247295	Predicted to enable ABC-type transporter activity and ATP binding activity. Predicted to be involved in transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrII_pilon.g5136 and pgp-11. In C. elegans, pgp-11 is involved in RNA interference.
WBGene00247296	Is predicted to encode a protein with the following domains: Transmembrane amino acid transporter protein and Amino acid transporter, transmembrane domain. Is an ortholog of C. elegans F21D12.3 and chrII_pilon.g4995.
WBGene00247297	Is an ortholog of B. malayi Bm10130 and Bm18205.
WBGene00247298	Predicted to enable DNA binding activity; DNA-directed 5'-3' RNA polymerase activity; and zinc ion binding activity. Predicted to be involved in transcription, DNA-templated. Is an ortholog of C. elegans chrII_pilon.g6404 and rpoa-1.
WBGene00247299	Is predicted to encode a protein with the following domains: HORMA domain; HORMA domain; and HORMA domain superfamily. Is an ortholog of B. malayi Bm8944.
WBGene00247300	Predicted to enable phosphotransferase activity, alcohol group as acceptor. Predicted to be involved in carbohydrate metabolic process. Is an ortholog of C. elegans C50D2.7 and chrII_pilon.g3042.
WBGene00247301	Is predicted to encode a protein with the following domains: Chondroitin proteoglycan 4 and Chondroitin proteoglycan 4. Is an ortholog of B. malayi Bm2864.
WBGene00247302	Is predicted to encode a protein with the following domains: Lustrin, cysteine-rich repeated domain; Metallo-beta-lactamase superfamily; Metallo-beta-lactamase; Cysteine-rich repeat; Lustrin, cysteine-rich repeated; Ribonuclease Z/Hydroxyacylglutathione hydrolase-like; and Metallo-beta-lactamase domain-containing protein 1. Is an ortholog of C. elegans C23H3.9 and chrII_pilon.g3039.
WBGene00247303	Is an ortholog of B. malayi Bm8945.
WBGene00247304	Predicted to enable GTPase activator activity. Is an ortholog of C. elegans chrII_pilon.g5317 and hgap-2. In C. elegans, hgap-2 is involved in determination of adult lifespan.
WBGene00247305	Predicted to enable GTPase activator activity. Predicted to be involved in regulation of small GTPase mediated signal transduction. Is an ortholog of C. elegans chrII_pilon.g5317 and hgap-2. In C. elegans, hgap-2 is involved in determination of adult lifespan.
WBGene00247306	none available
WBGene00247307	Predicted to enable metallocarboxypeptidase activity and zinc ion binding activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans Y59C2A.1 and chrII_pilon.g3613.
WBGene00247308	Is predicted to encode a protein with the following domains: SPRY domain; SOCS box; SOCS box domain; SPRY domain; and Concanavalin A-like lectin/glucanase domain superfamily. Is an ortholog of C. elegans spsb-1; spsb-2; and chrII_pilon.g6679.
WBGene00247309	Predicted to enable protein transmembrane transporter activity. Predicted to be involved in protein import into mitochondrial matrix. Predicted to be located in mitochondrial outer membrane.
WBGene00247310	Predicted to enable protein transmembrane transporter activity. Predicted to be involved in protein import into mitochondrial matrix. Predicted to be located in mitochondrial outer membrane. Is an ortholog of C. elegans chrII_pilon.g5383 and tomm-40. In C. elegans, tomm-40 is involved in protein import into mitochondrial matrix.
WBGene00247311	Is predicted to encode a protein with the following domains: Sel1 repeat; Sel1-like repeat; Tetratricopeptide-like helical domain superfamily; and Beta-lactamase HcpB-like. Is an ortholog of C. elegans chrII_pilon.g6000 and coa-7.
WBGene00247312	Predicted to enable damaged DNA binding activity. Predicted to be involved in nucleotide-excision repair and proteasome-mediated ubiquitin-dependent protein catabolic process. Is an ortholog of C. elegans chrII_pilon.g6001 and rad-23.
WBGene00247313	Predicted to enable nucleic acid binding activity. Is an ortholog of B. malayi Bm5629.
WBGene00247314	Is predicted to encode a protein with the following domain: Transmembrane Fragile-X-F-associated protein. Is an ortholog of C. elegans T07A9.12 and chrIV_pilon.g9504.
WBGene00247315	Predicted to enable electron transfer activity. Is an ortholog of C. elegans F23C8.5 and chrI_pilon.g332.
WBGene00247316	none available
WBGene00247317	Is predicted to encode a protein with the following domains: rRNA processing and Fyv7/TAP26. Is an ortholog of B. malayi Bm18574.
WBGene00247318	none available
WBGene00247319	none available
WBGene00247320	Predicted to enable ATP binding activity and ATP hydrolysis activity. Predicted to be involved in chromosome organization. Predicted to be located in chromosome. Is an ortholog of C. elegans chrII_pilon.g5817; chrII_pilon.g5819; and mix-1. In C. elegans, mix-1 is involved in several processes, including dosage compensation by hypoactivation of X chromosome; mitotic chromosome condensation; and positive regulation of nematode male tail tip morphogenesis.
WBGene00247321	Predicted to enable zinc ion binding activity. Is an ortholog of C. elegans chrI_pilon.g1797 and marc-3.
WBGene00247322	Is predicted to encode a protein with the following domains: DB module and Domain of unknown function DB. Is an ortholog of C. elegans Y53F4B.25 and chrII_pilon.g6664.
WBGene00247323	Is an ortholog of B. malayi Bm8946.
WBGene00247324	none available
WBGene00247325	Is predicted to encode a protein with the following domains: Cleavage stimulation factor subunit 1, dimerisation domain; WD domain, G-beta repeat; WD40 repeat; WD40/YVTN repeat-like-containing domain superfamily; Cleavage stimulation factor subunit 1, dimerisation domain; WD40-repeat-containing domain superfamily; and CSTF1, dimerization domain superfamily. Is an ortholog of C. elegans chrII_pilon.g5297 and cpf-1.
WBGene00247326	Is predicted to encode a protein with the following domains: Armadillo-like helical and Armadillo-type fold. Is an ortholog of B. malayi Bm8947.
WBGene00247327	Is predicted to encode a protein with the following domains: Zinc finger, C2H2 type; Zinc finger C2H2-type; and Zinc finger C2H2 superfamily.
WBGene00247328	Predicted to enable calcium ion binding activity. Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans chrII_pilon.g5736 and tnc-2.
WBGene00247329	Is predicted to encode a protein with the following domains: Laminin G domain; Kazal-type serine protease inhibitor domain; Laminin EGF domain; Laminin G domain; Laminin G domain; Laminin EGF domain; Kazal domain; Follistatin-like, N-terminal; Concanavalin A-like lectin/glucanase domain superfamily; and Kazal domain superfamily. Is an ortholog of B. malayi Bm11121.
WBGene00247330	Predicted to enable laminin binding activity. Predicted to be involved in G protein-coupled acetylcholine receptor signaling pathway and receptor clustering.
WBGene00247331	Predicted to enable DNA binding activity and DNA-binding transcription factor activity. Predicted to be involved in regulation of transcription, DNA-templated.
WBGene00247332	Is predicted to encode a protein with the following domains: Jun-like transcription factor and Jun-like transcription factor.
WBGene00247333	none available
WBGene00247334	Is predicted to encode a protein with the following domains: Eukaryotic protein of unknown function (DUF829); Protein of unknown function DUF829, TMEM53; and Alpha/Beta hydrolase fold. Is an ortholog of C. elegans C09B8.4; T24H10.4; and T10B11.6.
WBGene00247335	Predicted to enable DNA-binding transcription factor activity and sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of B. malayi Bm5683.
WBGene00247336	none available
WBGene00247337	Is an ortholog of B. malayi Bm8950.
WBGene00247338	none available
WBGene00247339	Is an ortholog of B. malayi Bm8952.
WBGene00247340	Is an ortholog of B. malayi Bm8953.
WBGene00247341	Is predicted to encode a protein with the following domain: Zona pellucida domain. Is an ortholog of C. elegans chrII_pilon.g4942 and cutl-5.
WBGene00247342	none available
WBGene00247343	Predicted to enable extracellular ligand-gated ion channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrII_pilon.g4282 and lgc-27.
WBGene00247344	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation. Is an ortholog of C. elegans T13H5.1 and chrII_pilon.g5263.
WBGene00247345	none available
WBGene00247346	none available
WBGene00247347	none available
WBGene00247348	Is an ortholog of B. malayi Bm8956.
WBGene00247349	Predicted to enable vitamin transmembrane transporter activity. Predicted to be involved in vitamin transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans folt-2; folt-3; and chrV_pilon.g14766.
WBGene00247350	Predicted to enable rRNA binding activity. Predicted to be involved in rRNA processing. Is an ortholog of C. elegans F44G4.1 and chrII_pilon.g5388.
WBGene00247351	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans F36H12.9; R13H9.6; and chrI_pilon.g922.
WBGene00247352	Predicted to enable lipid binding activity. Is an ortholog of B. malayi Bm8958.
WBGene00247353	none available
WBGene00247354	Is predicted to encode a protein with the following domains: DB module and Domain of unknown function DB. Is an ortholog of C. elegans C56C10.4 and chrII_pilon.g4804.
WBGene00247355	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans C08F8.6; ZK596.2; and chrIV_pilon.g11788.
WBGene00247356	Predicted to be involved in tRNA processing. Is an ortholog of C. elegans chrIV_pilon.g10261 and hoe-1. In C. elegans, hoe-1 is involved in nematode larval development; positive regulation of vulval development; and reproductive process.
WBGene00247357	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans chrII_pilon.g5452 and rab-39. In C. elegans, rab-39 is involved in positive regulation of response to oxidative stress.
WBGene00247358	Predicted to be involved in chromatin remodeling. Predicted to be located in nucleus. Is an ortholog of C. elegans arp-6 and chrII_pilon.g5143.
WBGene00247359	Predicted to enable acyltransferase activity, transferring groups other than amino-acyl groups. Is an ortholog of C. elegans chrII_pilon.g5141 and nrf-6.
WBGene00247360	Predicted to enable transmembrane transporter activity. Predicted to be involved in ion transport and transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans chrII_pilon.g5016 and kcc-3. In C. elegans, kcc-3 is involved in microvillus organization and negative regulation of guanylate cyclase activity.
WBGene00247361	Is an ortholog of B. malayi Bm1187.
WBGene00247362	Predicted to be located in lysosomal membrane. Is an ortholog of C. elegans R12C12.6 and chrII_pilon.g4672.
WBGene00247363	Predicted to enable DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrII_pilon.g5673 and pax-3. In C. elegans, pax-3 is involved in epidermal cell fate specification; gonad morphogenesis; and hemidesmosome assembly.
WBGene00247364	none available
WBGene00247365	none available
WBGene00247366	Predicted to enable DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrX_pilon.g18573 and npax-2.
WBGene00247367	none available
WBGene00247368	none available
WBGene00247369	Is predicted to encode a protein with the following domains: MT-A70; MT-A70-like; and S-adenosyl-L-methionine-dependent methyltransferase. Is an ortholog of C. elegans chrII_pilon.g4594 and damt-1. In C. elegans, damt-1 is involved in DNA methylation on adenine.
WBGene00247370	Predicted to enable metal ion transmembrane transporter activity. Predicted to be involved in metal ion transport and transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans zipt-3.
WBGene00247371	none available
WBGene00247372	Is predicted to encode a protein with the following domains: Eukaryotic rRNA processing protein EBP2 and Eukaryotic rRNA processing. Is an ortholog of C. elegans C18A3.3 and chrII_pilon.g4593.
WBGene00247373	none available
WBGene00247374	Is predicted to encode a protein with the following domains: tRNA (guanine-N1-)-methyltransferase, eukaryotic and tRNA methyltransferase TRM10-type domain superfamily. Is an ortholog of B. malayi Bm10056.
WBGene00247375	Is predicted to encode a protein with the following domains: jmjN domain; PHD-finger; PHD-zinc-finger like domain; JmjC domain, hydroxylase; Zinc finger, PHD-type; JmjC domain; and JmjN domain. Is an ortholog of C. elegans chrII_pilon.g6504 and jmjd-2. In C. elegans, jmjd-2 is involved in histone H3-K36 demethylation and histone H3-K9 demethylation.
WBGene00247376	Is an ortholog of B. malayi Bm13478.
WBGene00247377	none available
WBGene00247378	Is an ortholog of C. elegans T28C6.7 and chrIV_pilon.g11175.
WBGene00247379	Is predicted to encode a protein with the following domain: Brain protein I3. Is an ortholog of C. elegans T28C6.8.
WBGene00247380	none available
WBGene00247381	Predicted to enable D-threo-aldose 1-dehydrogenase activity. Is an ortholog of C. elegans Y39G8B.1; Y39G8B.2; and chrII_pilon.g6455.
WBGene00247382	Predicted to be part of acetylcholine-gated channel complex. Is an ortholog of C. elegans F01D5.6 and chrII_pilon.g6468.
WBGene00247383	Is an ortholog of C. elegans T25D10.4 and chrII_pilon.g4761.
WBGene00247384	none available
WBGene00247385	none available
WBGene00247386	none available
WBGene00247387	Predicted to enable ABC-type transporter activity and ATP binding activity. Predicted to be involved in transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrX_pilon.g19811 and mrp-4. In C. elegans, mrp-4 is involved in lipid transport involved in lipid storage and lysosome organization.
WBGene00247388	Is an ortholog of B. malayi Bm10058.
WBGene00247389	Is predicted to encode a protein with the following domains: MBOAT, membrane-bound O-acyltransferase family and Membrane bound O-acyl transferase, MBOAT. Is an ortholog of C. elegans chrIII_pilon.g7029 and mboa-6. In C. elegans, mboa-6 is involved in glycerophospholipid biosynthetic process; positive regulation of growth rate; and post-embryonic development.
WBGene00247390	Predicted to be located in nucleus. Is an ortholog of C. elegans capg-2 and chrV_pilon.g15968. In C. elegans, capg-2 is involved in mitotic sister chromatid segregation.
WBGene00247391	none available
WBGene00247392	none available
WBGene00247393	Predicted to enable oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen and small GTPase binding activity. Predicted to be involved in exocytosis. Is an ortholog of C. elegans unc-70; C50C3.2; and C07A9.5. In C. elegans, unc-70 is involved in several processes, including dendrite development; embryonic body morphogenesis; and muscle cell cellular homeostasis.
WBGene00247394	none available
WBGene00247395	none available
WBGene00247396	Is an ortholog of B. malayi Bm10061.
WBGene00247397	Is an ortholog of B. malayi Bm10062.
WBGene00247398	Predicted to be involved in RNA processing. Is an ortholog of B. malayi Bm3968.
WBGene00247399	Is predicted to encode a protein with the following domains: NUC173 domain; Uncharacterised domain NUC173; and Armadillo-type fold. Is an ortholog of C. elegans Y46E12BL.2 and chrII_pilon.g6680.
WBGene00247400	Predicted to enable ATP binding activity; thiamine binding activity; and thiamine diphosphokinase activity. Predicted to be involved in thiamine diphosphate biosynthetic process and thiamine metabolic process. Is an ortholog of C. elegans chrIII_pilon.g8501 and tpk-1.
WBGene00247401	Is predicted to encode a protein with the following domains: ERG2 and Sigma1 receptor like protein and ERG2/sigma1 receptor-like. Is an ortholog of C. elegans W08F4.3 and chrII_pilon.g3138.
WBGene00247402	Is predicted to encode a protein with the following domains: Filamin/ABP280 repeat; Filamin/ABP280 repeat; Zinc finger, RING-type; Six-bladed beta-propeller, TolB-like; Zinc finger, RING/FYVE/PHD-type; Immunoglobulin-like fold; Immunoglobulin E-set; and Filamin/ABP280 repeat-like. Is an ortholog of C. elegans chrII_pilon.g3145 and nhl-3.
WBGene00247403	Predicted to enable transmembrane transporter activity. Predicted to be involved in ion transport and transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans T04B8.5 and chrII_pilon.g3149.
WBGene00247404	none available
WBGene00247405	Is predicted to encode a protein with the following domains: Laminin EGF domain; EGF-like domain; and Laminin EGF domain. Is an ortholog of C. elegans F35D2.3 and chrII_pilon.g5053.
WBGene00247406	Is predicted to encode a protein with the following domains: Intermediate filament protein; Lamin Tail Domain; Lamin tail domain; Intermediate filament, ifa/ifb; Lamin tail domain superfamily; and Intermediate filament, rod domain. Is an ortholog of C. elegans chrII_pilon.g4602 and ifb-1.
WBGene00247407	none available
WBGene00247408	Is predicted to encode a protein with the following domains: Pep3/Vps18/deep orange family; Pep3/Vps18/deep orange; and Tetratricopeptide-like helical domain superfamily. Is an ortholog of C. elegans chrII_pilon.g4249 and vps-18. In C. elegans, vps-18 is involved in endosome organization; phagosome-lysosome fusion involved in apoptotic cell clearance; and regulation of endosome size.
WBGene00247409	Predicted to enable sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Predicted to be located in nucleus. Is an ortholog of C. elegans chrII_pilon.g4603 and dmd-5.
WBGene00247410	Is predicted to encode a protein with the following domains: Histidine phosphatase superfamily (branch 2); Histidine phosphatase superfamily, clade-2; and Histidine phosphatase superfamily. Is an ortholog of B. malayi Bm10063.
WBGene00247411	Predicted to be located in cell surface. Is an ortholog of C. elegans chrV_pilon.g15236 and ttr-49.
WBGene00247412	none available
WBGene00247413	Is predicted to encode a protein with the following domains: Putative peptidase family and Uncharacterised protein family, zinc metallopeptidase-like. Is an ortholog of B. malayi Bm10065.
WBGene00247414	none available
WBGene00247415	none available
WBGene00247416	Predicted to enable calcium ion binding activity. Predicted to be involved in homophilic cell adhesion via plasma membrane adhesion molecules. Predicted to be located in membrane. Is an ortholog of B. malayi Bm7425.
WBGene00247417	Predicted to enable ATP binding activity and ATP hydrolysis activity.
WBGene00247418	Predicted to enable ATP binding activity; ATP hydrolysis activity; and unfolded protein binding activity. Predicted to be involved in protein folding. Is an ortholog of C. elegans cct-1 and chrII_pilon.g5183.
WBGene00247419	Is predicted to encode a protein with the following domains: PQ loop repeat and PQ-loop repeat. Is an ortholog of C. elegans chrII_pilon.g3069 and laat-1. In C. elegans, laat-1 is involved in amino acid homeostasis; basic amino acid transport; and positive regulation of autophagy.
WBGene00247420	Is predicted to encode a protein with the following domains: snoRNA binding domain, fibrillarin; NOP5NT (NUC127) domain; Nop domain; NOP5, N-terminal; NOSIC; Helix hairpin bin domain superfamily; Nop domain superfamily; and Nop, C-terminal domain. Is an ortholog of C. elegans chrV_pilon.g15495 and nol-56.
WBGene00247421	Predicted to enable GTP binding activity and GTPase activity. Predicted to be involved in signal transduction. Predicted to be located in membrane.
WBGene00247422	Is predicted to encode a protein with the following domains: RING-type zinc-finger; Protein of unknown function (DUF1232); Zinc finger, RING-type; Domain of unknown function DUF1232; Zinc finger, RING/FYVE/PHD-type; and RING-type zinc-finger, LisH dimerisation motif. Is an ortholog of C. elegans Y38F1A.2 and chrII_pilon.g6293.
WBGene00247423	Is predicted to encode a protein with the following domains: DnaJ domain and Chaperone J-domain superfamily. Is an ortholog of C. elegans chrI_pilon.g976 and dnj-21.
WBGene00247424	Is predicted to encode a protein with the following domains: Protein of unknown function (DUF726); Protein of unknown function DUF726; and Alpha/Beta hydrolase fold. Is an ortholog of C. elegans F35D11.3 and chrII_pilon.g4274.
WBGene00247425	Predicted to enable peptidase activity; translation initiation factor activity; and translation initiation factor binding activity. Predicted to be involved in translational initiation. Predicted to be part of eukaryotic translation initiation factor 3 complex. Is an ortholog of C. elegans chrII_pilon.g5456 and eif-3.F. In C. elegans, eif-3.F is involved in translation.
WBGene00247426	Predicted to enable L-lactate dehydrogenase activity. Predicted to be involved in carbohydrate metabolic process and carboxylic acid metabolic process. Predicted to be located in cytoplasm. Is an ortholog of C. elegans chrII_pilon.g6020 and ldh-1.
WBGene00247427	Is an ortholog of B. malayi Bm10067.
WBGene00247428	none available
WBGene00247429	Predicted to enable acyltransferase activity, transferring groups other than amino-acyl groups. Is an ortholog of C. elegans chrII_pilon.g5357 and oac-46.
WBGene00247430	Predicted to enable metalloendopeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrII_pilon.g6003 and nep-1.
WBGene00247431	Is predicted to encode a protein with the following domains: Dyggve-Melchior-Clausen syndrome protein and Dymeclin. Is an ortholog of C. elegans C47D12.2 and chrII_pilon.g6005.
WBGene00247432	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans chrII_pilon.g4504 and dhs-5.
WBGene00247433	Is an ortholog of B. malayi Bm10070.
WBGene00247434	none available
WBGene00247435	Predicted to enable G protein-coupled peptide receptor activity. Is an ortholog of C. elegans chrII_pilon.g6539 and dmsr-6.
WBGene00247436	none available
WBGene00247437	Predicted to enable transcription coregulator activity. Predicted to be involved in negative regulation of transcription, DNA-templated. Predicted to be located in nucleus. Is an ortholog of C. elegans chrII_pilon.g5755 and mab-10. In C. elegans, mab-10 is involved in several processes, including exit from mitosis; regulation of development, heterochronic; and regulation of vulval development.
WBGene00247438	none available
WBGene00247439	none available
