stable_id	description
WBGene00041775	Is an ortholog of C. elegans mel-28. In C. elegans, mel-28 is involved in mitotic sister chromatid segregation and nuclear pore complex assembly.
WBGene00041776	Is predicted to encode a protein with the following domains: HORMA domain; HORMA domain; and HORMA domain superfamily. Is an ortholog of C. elegans htp-1. In C. elegans, htp-1 is involved in regulation of centriole-centriole cohesion.
WBGene00041777	Predicted to enable ATP binding activity; actin filament binding activity; and cytoskeletal motor activity. Predicted to be part of myosin complex. Is an ortholog of C. elegans unc-54 and members of the C. elegans myo and nmy gene classes including myo-3 and nmy-2. In C. elegans, myo-1 is involved in muscle contraction and pharyngeal pumping.
WBGene00041778	Is predicted to encode a protein with the following domains: MSP (Major sperm protein) domain; Major sperm protein (MSP) domain; PapD-like superfamily; and Immunoglobulin-like fold. Is an ortholog of C. elegans msp-142; msp-38; and msp-55.
WBGene00041779	Predicted to be located in cell surface. Is an ortholog of C. elegans ttr-22.
WBGene00041780	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans T04H1.2.
WBGene00041781	Predicted to enable ATP hydrolysis activity. Predicted to be involved in DNA repair and telomere maintenance. Predicted to be located in nucleus. Predicted to be part of Mre11 complex. Is an ortholog of C. elegans rad-50.
WBGene00041782	Predicted to enable nucleic acid binding activity. Is an ortholog of C. elegans T04H1.5.
WBGene00041783	Is predicted to encode a protein with the following domains: Low-density lipoprotein receptor domain class A; Low-density lipoprotein (LDL) receptor class A repeat; and LDL receptor-like superfamily. Is an ortholog of C. elegans lrx-1.
WBGene00041784	Predicted to enable UDP-glycosyltransferase activity. Is an ortholog of C. elegans ugt-55.
WBGene00041785	Predicted to enable UDP-glycosyltransferase activity. Is an ortholog of C. elegans ugt-56.
WBGene00041786	Is predicted to encode a protein with the following domains: MSP (Major sperm protein) domain; Major sperm protein (MSP) domain; PapD-like superfamily; and Immunoglobulin-like fold. Is an ortholog of C. elegans ssp-34.
WBGene00041787	Predicted to enable phosphoric diester hydrolase activity. Predicted to be involved in lipid metabolic process. Is an ortholog of C. elegans F55C5.2.
WBGene00041788	Predicted to enable potassium channel activity. Predicted to be involved in potassium ion transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans twk-24.
WBGene00041789	Predicted to enable translation elongation factor activity. Predicted to be involved in translational elongation. Is an ortholog of C. elegans tsfm-1.
WBGene00041790	Predicted to be located in nucleus. Is an ortholog of C. elegans capg-2. In C. elegans, capg-2 is involved in mitotic sister chromatid segregation.
WBGene00041791	Is predicted to encode a protein with the following domains: Zinc finger C2H2-type; Zinc finger C2H2 superfamily; and Protein disconnected-like. Is an ortholog of C. elegans bnc-1.
WBGene00041792	Predicted to enable oxidoreductase activity. Is an ortholog of C. elegans F55C5.6.
WBGene00041793	Is an ortholog of C. elegans F55C5.10.
WBGene00041794	Predicted to enable ATP binding activity; phosphatidylinositol binding activity; and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans rskd-1.
WBGene00041795	Predicted to enable 7S RNA binding activity; endoplasmic reticulum signal peptide binding activity; and signal recognition particle binding activity. Predicted to be involved in SRP-dependent cotranslational protein targeting to membrane. Predicted to be part of signal recognition particle, endoplasmic reticulum targeting. Is an ortholog of C. elegans srpa-68.
WBGene00041796	Predicted to enable DNA binding activity and protein heterodimerization activity. Predicted to be part of nucleosome. Is an ortholog of C. elegans his-3; his-35; and his-57.
WBGene00041797	Predicted to enable DNA binding activity and protein heterodimerization activity. Predicted to be part of nucleosome.
WBGene00041798	Predicted to enable DNA binding activity and protein heterodimerization activity. Is an ortholog of C. elegans his-64 and his-67. In C. elegans, his-64 is involved in positive regulation of transcription by RNA polymerase II.
WBGene00041799	Predicted to enable DNA binding activity and protein heterodimerization activity. Predicted to be part of nucleosome. Is an ortholog of C. elegans his-9; his-2; and his-6.
WBGene00041800	Predicted to enable DNA binding activity and protein heterodimerization activity. Predicted to be part of nucleosome. Is an ortholog of C. elegans chrIV_pilon.g10844 and his-30.
WBGene00041801	Predicted to enable DNA binding activity and protein heterodimerization activity. Predicted to be part of nucleosome. Is an ortholog of C. elegans his-48; his-41; and his-34. In C. elegans, his-34 is involved in innate immune response.
WBGene00041802	Is an ortholog of C. elegans his-63 and his-72.
WBGene00041803	Predicted to enable DNA binding activity and protein heterodimerization activity. Is an ortholog of C. elegans his-64. In C. elegans, his-64 is involved in positive regulation of transcription by RNA polymerase II.
WBGene00041804	Predicted to enable DNA binding activity and protein heterodimerization activity. Predicted to be part of nucleosome. Is an ortholog of C. elegans his-58; his-11; and his-48.
WBGene00041805	Predicted to enable DNA binding activity and protein heterodimerization activity. Predicted to be part of nucleosome. Is an ortholog of C. elegans his-3; his-12; and his-68.
WBGene00041806	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srh and 7TM GPCR, serpentine receptor class h (Srh). Is an ortholog of C. elegans srh-16.
WBGene00041807	Is predicted to encode a protein with the following domains: FERM C-terminal PH-like domain; FERM central domain; FERM N-terminal domain; PH-like domain superfamily; FERM, N-terminal; FERM, C-terminal PH-like domain; FERM central domain; Band 4.1 domain; Ubiquitin-like domain superfamily; and FERM superfamily, second domain. Is an ortholog of C. elegans frm-7.
WBGene00041808	Predicted to be integral component of membrane. Is an ortholog of C. elegans hpo-30.
WBGene00041809	Predicted to be involved in DNA replication. Predicted to be located in nucleus. Predicted to be part of delta DNA polymerase complex. Is an ortholog of C. elegans R04F11.3.
WBGene00041810	Predicted to be part of TIM22 mitochondrial import inner membrane insertion complex. Is an ortholog of C. elegans R04F11.5.
WBGene00041811	Predicted to enable proton transmembrane transporter activity. Predicted to be involved in ATP synthesis coupled proton transport. Predicted to be part of mitochondrial proton-transporting ATP synthase complex, coupling factor F(o). Is an ortholog of C. elegans R04F11.2.
WBGene00041812	Predicted to enable potassium channel activity. Predicted to be involved in potassium ion transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans twk-13.
WBGene00041813	Predicted to be involved in protein targeting. Predicted to be part of mitochondrial outer membrane translocase complex. Is an ortholog of C. elegans tomm-20.
WBGene00041814	Is an ortholog of C. elegans C55A6.11.
WBGene00041815	Predicted to be involved in vesicle-mediated transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans snb-2.
WBGene00041816	none available
WBGene00041817	Predicted to be a structural constituent of cuticle. Is an ortholog of C. elegans sqt-3. In C. elegans, sqt-3 is involved in cuticle development involved in collagen and cuticulin-based cuticle molting cycle.
WBGene00041818	Predicted to enable semaphorin receptor binding activity. Is an ortholog of C. elegans F23H12.5.
WBGene00041819	Is an ortholog of C. elegans fipr-1.
WBGene00041820	Predicted to enable guanylate cyclase activity and protein kinase activity. Predicted to be involved in cGMP biosynthetic process; intracellular signal transduction; and protein phosphorylation. Is an ortholog of C. elegans gcy-13.
WBGene00041821	Is an ortholog of C. elegans fipr-1.
WBGene00041822	Is an ortholog of C. elegans F23H12.7.
WBGene00041823	Is predicted to encode a protein with the following domains: Methyltransferase FkbM domain and Methyltransferase FkbM. Is an ortholog of C. elegans K01D12.1.
WBGene00041824	Is predicted to encode a protein with the following domains: Methyltransferase FkbM domain; Methyltransferase FkbM; and S-adenosyl-L-methionine-dependent methyltransferase. Is an ortholog of C. elegans F13A7.12.
WBGene00041825	Predicted to enable potassium channel activity. Predicted to be involved in potassium ion transmembrane transport. Predicted to be located in membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans twk-14.
WBGene00041826	Is an ortholog of C. elegans K01D12.5.
WBGene00041827	Predicted to be involved in mitochondrial fusion. Is an ortholog of C. elegans miga-1.
WBGene00041828	Is an ortholog of C. elegans K01D12.8.
WBGene00041829	Is an ortholog of C. elegans K01D12.9.
WBGene00041830	none available
WBGene00041831	Is predicted to encode a protein with the following domains: Glutathione S-transferase N-terminal domain; Glutathione S-transferase, C-terminal domain; Thioredoxin-like fold; Metaxin, glutathione S-transferase domain; Thioredoxin-like superfamily; and Glutathione S-transferase, C-terminal domain superfamily. Is an ortholog of C. elegans hrg-2.
WBGene00041832	Is predicted to encode a protein with the following domains: Glutathione S-transferase N-terminal domain; Glutathione S-transferase, C-terminal domain; Thioredoxin-like fold; Metaxin, glutathione S-transferase domain; Thioredoxin-like superfamily; and Glutathione S-transferase, C-terminal domain superfamily. Is an ortholog of C. elegans cdr-7.
WBGene00041833	Is predicted to encode a protein with the following domains: Glutathione S-transferase N-terminal domain; Glutathione S-transferase, C-terminal domain; Thioredoxin-like fold; Metaxin, glutathione S-transferase domain; Thioredoxin-like superfamily; and Glutathione S-transferase, C-terminal domain superfamily. Is an ortholog of C. elegans cdr-6.
WBGene00041834	Is predicted to encode a protein with the following domains: Glutathione S-transferase, C-terminal domain; Glutathione S-transferase N-terminal domain; Thioredoxin-like fold; Metaxin, glutathione S-transferase domain; Thioredoxin-like superfamily; and Glutathione S-transferase, C-terminal domain superfamily. Is an ortholog of C. elegans cdr-2. In C. elegans, cdr-2 is involved in regulation of protein deneddylation and stress response to cadmium ion.
WBGene00041835	Is predicted to encode a protein with the following domains: ShK domain-like and ShKT domain. Is an ortholog of C. elegans C54D10.3.
WBGene00041836	Predicted to be integral component of membrane. Is an ortholog of C. elegans C54D10.4.
WBGene00041837	none available
WBGene00041838	Is an ortholog of C. elegans C54D10.5.
WBGene00041839	Is an ortholog of C. elegans srh-25 and chrIII_pilon.g6956 and members of the C. elegans pals gene class including pals-25.
WBGene00041840	Is an ortholog of C. elegans chrV_pilon.g16016; pals-36; and pals-37.
WBGene00041841	Is an ortholog of C. elegans pals-39; pals-29; and chrV_pilon.g16017.
WBGene00041842	Is an ortholog of C. elegans pals-39; pals-29; and chrV_pilon.g16017.
WBGene00041843	Is an ortholog of C. elegans chrV_pilon.g16018 and pals-38.
WBGene00041844	Is an ortholog of C. elegans Y48A6C.6.
WBGene00041845	Is an ortholog of C. elegans C54D10.9.
WBGene00041846	Predicted to enable serine-type endopeptidase inhibitor activity. Is an ortholog of C. elegans C54D10.10.
WBGene00041847	Is predicted to encode a protein with the following domains: Alternative splicing regulator; Suppressor of white apricot, N-terminal domain; and Suppressor of white apricot. Is an ortholog of C. elegans F28C1.1.
WBGene00041848	Predicted to be involved in G protein-coupled receptor signaling pathway; intracellular signal transduction; and regulation of G protein-coupled receptor signaling pathway. Is an ortholog of C. elegans egl-10. In C. elegans, egl-10 is involved in several processes, including dopamine receptor signaling pathway; regulation of oviposition; and rhythmic behavior.
WBGene00041849	Is predicted to encode a protein with the following domains: Leucine Rich repeat; Leucine-rich repeat; and Leucine-rich repeat domain superfamily. Is an ortholog of C. elegans F28C1.3.
WBGene00041850	Is predicted to encode a protein with the following domains: Ca2+ insensitive EF hand; Calponin homology (CH) domain; Spectrin repeat; Calponin homology domain; Spectrin repeat; EF-hand domain pair; EF-hand, Ca insensitive; Spectrin/alpha-actinin; and CH domain superfamily. Is an ortholog of C. elegans atn-1.
WBGene00041851	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srt and 7TM GPCR, serpentine receptor class t (Srt). Is an ortholog of C. elegans srt-39.
WBGene00041852	Predicted to enable gap junction channel activity involved in cell communication by electrical coupling. Predicted to be located in gap junction. Is an ortholog of C. elegans inx-11.
WBGene00041853	Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans mrps-11.
WBGene00041854	Is an ortholog of C. elegans W04D2.4.
WBGene00041855	Predicted to enable nucleic acid binding activity. Predicted to be involved in mRNA processing. Is an ortholog of C. elegans rbm-25.
WBGene00041856	Predicted to enable holo-[acyl-carrier-protein] synthase activity and magnesium ion binding activity. Is an ortholog of C. elegans T28H10.1.
WBGene00041857	Is an ortholog of C. elegans nlp-46.
WBGene00041858	none available
WBGene00041859	Is predicted to encode a protein with the following domains: ShK domain-like; THAP4-like, heme-binding beta-barrel domain; ShKT domain; Calycin; and THAP4-like, heme-binding beta-barrel domain. Is an ortholog of C. elegans T28H10.2.
WBGene00041860	Predicted to enable cysteine-type endopeptidase activity. Predicted to be involved in proteolysis involved in cellular protein catabolic process. Is an ortholog of C. elegans lgmn-1. In C. elegans, lgmn-1 is involved in PERK-mediated unfolded protein response.
WBGene00041861	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans cal-1.
WBGene00041862	Is an ortholog of C. elegans dyf-4.
WBGene00041863	Is an ortholog of C. elegans F45D3.2.
WBGene00041864	Is an ortholog of C. elegans F45D3.3.
WBGene00041865	Is an ortholog of C. elegans F45D3.4.
WBGene00041866	Is predicted to encode a protein with the following domains: Sel1 repeat; Sel1-like repeat; and Tetratricopeptide-like helical domain superfamily. Is an ortholog of C. elegans sel-1. In C. elegans, sel-1 is involved in negative regulation of Notch signaling pathway.
WBGene00041867	Predicted to enable RNA binding activity. Predicted to be a structural constituent of ribosome. Predicted to be involved in translation. Predicted to be located in ribosome. Is an ortholog of C. elegans mrps-5.
WBGene00041868	Is an ortholog of C. elegans E02A10.4.
WBGene00041869	Is an ortholog of C. elegans grl-23.
WBGene00041870	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans E02A10.3.
WBGene00041871	Is predicted to encode a protein with the following domains: Mitochondrial carrier protein; Mitochondrial substrate/solute carrier; and Mitochondrial carrier domain superfamily. Is an ortholog of C. elegans C14C10.1.
WBGene00041872	Predicted to be located in cell surface. Is an ortholog of C. elegans ttr-43.
WBGene00041873	Is an ortholog of C. elegans C14C10.2.
WBGene00041874	Is predicted to encode a protein with the following domains: Tetratricopeptide-like helical domain superfamily and Leucine-rich PPR motif-containing protein. Is an ortholog of C. elegans mma-1.
WBGene00041875	Predicted to be located in membrane. Is an ortholog of C. elegans ril-2.
WBGene00041876	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str and 7TM GPCR, serpentine receptor class r (Str). Is an ortholog of C. elegans str-116.
WBGene00041877	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str and 7TM GPCR, serpentine receptor class r (Str). Is an ortholog of C. elegans str-116.
WBGene00041878	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str and 7TM GPCR, serpentine receptor class r (Str).
WBGene00041879	none available
WBGene00041880	none available
WBGene00041881	none available
WBGene00041882	none available
WBGene00041883	none available
WBGene00041884	none available
WBGene00041885	none available
WBGene00041886	Is predicted to encode a protein with the following domains: Parkin co-regulated protein and Parkin co-regulated protein. Is an ortholog of C. elegans pcrg-1.
WBGene00041887	Is an ortholog of C. elegans E04F6.6.
WBGene00041888	Is predicted to encode a protein with the following domains: BTB/POZ domain; BTB/POZ domain; and SKP1/BTB/POZ domain superfamily.
WBGene00041889	Is predicted to encode a protein with the following domains: BTB/POZ domain; BTB/POZ domain; and SKP1/BTB/POZ domain superfamily.
WBGene00041890	Is predicted to encode a protein with the following domains: BTB/POZ domain; BTB/POZ domain; and SKP1/BTB/POZ domain superfamily. Is an ortholog of C. elegans fog-2 and ftr-1 and members of the C. elegans fbxa gene class including fbxa-82. In C. elegans, fog-2 is involved in several processes, including cytoplasmic streaming; developmental process involved in reproduction; and positive regulation of cell differentiation.
WBGene00041891	Is predicted to encode a protein with the following domains: HTH domain in Mos1 transposase; F-box domain; F-box domain; and Mos1 transposase, HTH domain. Is an ortholog of C. elegans C13F10.7; fbxa-215; and fbxa-211.
WBGene00041892	Predicted to enable GTP binding activity and GTPase activity. Is an ortholog of C. elegans chrI_pilon.g2312 and rab-11.2.
WBGene00041893	Predicted to enable U3 snoRNA binding activity. Predicted to be involved in rRNA processing. Is an ortholog of C. elegans T02H6.1 and chrII_pilon.g3174.
WBGene00041894	Predicted to enable small GTPase binding activity. Is an ortholog of C. elegans rfip-2.
WBGene00041895	Predicted to be involved in mitochondrial electron transport, ubiquinol to cytochrome c. Predicted to be part of mitochondrial respiratory chain complex III. Is an ortholog of C. elegans T02H6.11.
WBGene00041896	Is predicted to encode a protein with the following domains: Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase and Histidine kinase/HSP90-like ATPase superfamily. Is an ortholog of C. elegans morc-1. In C. elegans, morc-1 is involved in DNA topological change.
WBGene00041897	Is predicted to encode a protein with the following domains: Domain of unknown function (DUF3557) and Protein of unknown function DUF3557. Is an ortholog of C. elegans fbxc-32; fbxc-28; and fbxc-31.
WBGene00041898	none available
WBGene00041899	none available
WBGene00041900	Predicted to enable transmembrane signaling receptor activity. Predicted to be involved in sensory perception of chemical stimulus. Predicted to be located in membrane. Is an ortholog of C. elegans srv-3.
WBGene00041901	Is an ortholog of C. elegans Y43F8C.13.
WBGene00041902	Predicted to enable ABC-type transporter activity; ATP binding activity; and organic anion transmembrane transporter activity. Predicted to be involved in transmembrane transport. Predicted to be integral component of plasma membrane. Is an ortholog of C. elegans mrp-7. In C. elegans, mrp-7 is involved in response to methylmercury.
WBGene00041903	Is an ortholog of C. elegans Y17D7B.3.
WBGene00041904	Is an ortholog of C. elegans Y17D7B.2.
WBGene00041905	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans nhr-95.
WBGene00041906	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans nhr-145.
WBGene00041907	Is an ortholog of C. elegans Y39B6A.13.
WBGene00041908	Predicted to be involved in actin cytoskeleton organization; ribosomal large subunit biogenesis; and ribosomal large subunit export from nucleus. Is an ortholog of C. elegans pro-3.
WBGene00041909	none available
WBGene00041910	none available
WBGene00041911	Is an ortholog of C. elegans C08E8.5 and Y51A2B.8.
WBGene00041912	none available
WBGene00041913	Is an ortholog of C. elegans T28F12.1.
WBGene00041914	Is an ortholog of C. elegans Y47D7A.15 and chrV_pilon.g14008.
WBGene00041915	Is an ortholog of C. elegans Y47D7A.12.
WBGene00041916	Is an ortholog of C. elegans Y47D7A.11.
WBGene00041917	Is an ortholog of C. elegans Y47D7A.11; Y47D7A.2; and Y47D7A.7.
WBGene00041918	Is predicted to encode a protein with the following domains: Domain of unknown function DUF148 and SXP/RAL-2 family protein Ani s 5-like, cation-binding domain. Is an ortholog of C. elegans F58G4.3.
WBGene00041919	Is an ortholog of C. elegans Y47D7A.2.
WBGene00041920	none available
WBGene00041921	Predicted to be involved in mRNA 3'-end processing. Is an ortholog of C. elegans F11F1.1; clpf-1; and F11F1.5.
WBGene00041922	Is predicted to encode a protein with the following domains: Domain of unknown function DUF148 and SXP/RAL-2 family protein Ani s 5-like, cation-binding domain. Is an ortholog of C. elegans F11F1.1; F58G4.3; and F11F1.5.
WBGene00041923	Is an ortholog of C. elegans Y47D7A.7; Y47D7A.11; and Y47D7A.2.
WBGene00041924	Is an ortholog of C. elegans Y47D7A.9.
WBGene00041925	Is predicted to encode a protein with the following domains: Ion channel regulatory protein UNC-93; Ion channel regulatory protein, UNC-93; and MFS transporter superfamily. Is an ortholog of C. elegans C08D8.1.
WBGene00041926	Is an ortholog of C. elegans Y47D7A.7; Y47D7A.6; and Y47D7A.9.
WBGene00041927	none available
WBGene00041928	Is predicted to encode a protein with the following domains: Ground-like domain and Ground-like domain. Is an ortholog of C. elegans grl-5.
WBGene00041929	Is an ortholog of C. elegans F13A2.5.
WBGene00041930	Is an ortholog of C. elegans F13A2.4.
WBGene00041931	none available
WBGene00041932	Is an ortholog of C. elegans Y8A9A.3.
WBGene00041933	Is predicted to encode a protein with the following domains: Ground-like domain and Ground-like domain. Is an ortholog of C. elegans grl-13.
WBGene00041934	Is an ortholog of C. elegans F32D1.11.
WBGene00041935	Predicted to enable GMP reductase activity. Predicted to be involved in nucleotide metabolic process. Predicted to be part of GMP reductase complex. Is an ortholog of C. elegans gmpr-1.
WBGene00041936	Is predicted to encode a protein with the following domains: Fip1 motif and Pre-mRNA polyadenylation factor Fip1 domain. Is an ortholog of C. elegans fipp-1.
WBGene00041937	none available
WBGene00041938	none available
WBGene00041939	none available
WBGene00041940	Predicted to enable ubiquitin-protein transferase activity. Predicted to be involved in protein ubiquitination.
WBGene00041941	Is predicted to encode a protein with the following domains: BTB/POZ domain; BTB/POZ domain; and SKP1/BTB/POZ domain superfamily. Is an ortholog of C. elegans btb-17; btb-19; and btb-20.
WBGene00041942	Predicted to enable extracellular ligand-gated ion channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans acc-1.
WBGene00041943	Is an ortholog of C. elegans adr-1; D2005.1; and chrI_pilon.g1455. In C. elegans, adr-1 is involved in several processes, including adenosine to inosine editing; determination of adult lifespan; and regulation of vulval development.
WBGene00041944	Is an ortholog of C. elegans K01H12.4.
WBGene00041945	none available
WBGene00041946	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation. Is an ortholog of C. elegans K07F5.6 and M05B5.1.
WBGene00041947	Predicted to be integral component of membrane. Is an ortholog of C. elegans tsp-1. In C. elegans, tsp-1 is involved in innate immune response.
WBGene00041948	Is an ortholog of C. elegans tsp-2.
WBGene00041949	Is an ortholog of C. elegans C02F5.5 and chrIII_pilon.g8335.
WBGene00041950	none available
WBGene00041951	none available
WBGene00041952	none available
WBGene00041953	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Str and 7TM GPCR, serpentine receptor class r (Str). Is an ortholog of C. elegans str-162.
WBGene00041954	Is predicted to encode a protein with the following domains: PAN-like domain; PAN-3 domain; and C-type lectin fold. Is an ortholog of C. elegans clec-176 and clec-177.
WBGene00041955	none available
WBGene00041956	none available
WBGene00041957	none available
WBGene00041958	Predicted to be part of SAM complex. Is an ortholog of C. elegans chrIII_pilon.g8217 and mtx-2.
WBGene00041959	none available
WBGene00041960	Is predicted to encode a protein with the following domains: BTB/POZ domain; BTB/POZ domain; and SKP1/BTB/POZ domain superfamily. Is an ortholog of C. elegans bath-24.
WBGene00041961	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Predicted to be located in membrane. Is an ortholog of C. elegans aat-9.
WBGene00041962	none available
WBGene00041963	none available
WBGene00041964	Predicted to enable translation initiation factor activity. Predicted to be located in cytoplasm. Predicted to be part of eukaryotic translation initiation factor 3 complex. Is an ortholog of C. elegans chrI_pilon.g2731 and eif-3.J.
WBGene00041965	none available
WBGene00041966	Predicted to enable ATP binding activity and proline-tRNA ligase activity. Predicted to be involved in prolyl-tRNA aminoacylation. Predicted to be located in cytoplasm. Is an ortholog of C. elegans pars-2.
WBGene00041967	Predicted to enable sphingomyelin phosphodiesterase activity. Is an ortholog of C. elegans T27F6.6.
WBGene00041968	none available
WBGene00041969	none available
WBGene00041970	Is an ortholog of C. elegans F02D10.6.
WBGene00041971	none available
WBGene00041972	none available
WBGene00041973	Predicted to enable transmembrane signaling receptor activity. Predicted to be involved in sensory perception of chemical stimulus. Predicted to be located in membrane. Is an ortholog of C. elegans srg-36. In C. elegans, srg-36 is involved in dauer larval development.
WBGene00041974	none available
WBGene00041975	none available
WBGene00041976	Is predicted to encode a protein with the following domains: Ankyrin repeats (3 copies); Ankyrin repeat; Ankyrin repeat-containing domain; and Ankyrin repeat-containing domain superfamily. Is an ortholog of C. elegans nphp-2. In C. elegans, nphp-2 is involved in protein localization to ciliary inversin compartment.
WBGene00041977	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srx and 7TM GPCR, serpentine receptor class x  (Srx).
WBGene00041978	none available
WBGene00041979	none available
WBGene00041980	Predicted to enable nucleic acid binding activity and zinc ion binding activity. Predicted to be involved in negative regulation of vulval development and transcription, DNA-templated.
WBGene00041981	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans nhr-65.
WBGene00041982	none available
WBGene00041983	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans nhr-243.
WBGene00041984	Is an ortholog of C. elegans C30G7.3 and C38C3.3.
WBGene00041985	Is predicted to encode a protein with the following domains: Cytoskeletal-regulatory complex EF hand; EH domain; and EF-hand domain pair. Is an ortholog of C. elegans reps-1.
WBGene00041986	Is an ortholog of C. elegans Y39B6A.37.
WBGene00041987	Predicted to be involved in transcription initiation from RNA polymerase II promoter. Predicted to be part of transcription factor TFIIF complex. Is an ortholog of C. elegans gtf-2F2.
WBGene00041988	Predicted to enable pentosyltransferase activity. Predicted to be involved in tRNA modification. Is an ortholog of C. elegans tgt-2.
WBGene00041989	Predicted to be involved in intrinsic apoptotic signaling pathway. Is an ortholog of C. elegans Y39B6A.34.
WBGene00041990	Is an ortholog of C. elegans C08E8.5; C08E8.6; and Y51A2B.8.
WBGene00041991	Is an ortholog of C. elegans C08E8.5; C08E8.6; and Y51A2B.8.
WBGene00041992	Predicted to enable transmembrane signaling receptor activity. Predicted to be involved in sensory perception of chemical stimulus. Predicted to be integral component of membrane.
WBGene00041993	none available
WBGene00041994	none available
WBGene00041995	Predicted to enable UDP-glycosyltransferase activity. Is an ortholog of C. elegans ugt-49.
WBGene00041996	Predicted to enable translation elongation factor activity. Predicted to be involved in translational elongation. Is an ortholog of C. elegans chrIV_pilon.g12572.
WBGene00041997	Is predicted to encode a protein with the following domains: SPRY domain; AAA domain; SAP domain; SPRY domain; Concanavalin A-like lectin/glucanase domain superfamily; P-loop containing nucleoside triphosphate hydrolase; and B30.2/SPRY domain superfamily. Is an ortholog of C. elegans hrpu-1.
WBGene00041998	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srt and 7TM GPCR, serpentine receptor class t (Srt).
WBGene00041999	Predicted to enable glutaminase activity. Predicted to be involved in glutamine metabolic process. Is an ortholog of C. elegans glna-3.
WBGene00042000	Is an ortholog of C. elegans F30F8.1 and chrI_pilon.g1462.
WBGene00042001	Is an ortholog of C. elegans F30F8.1.
WBGene00042002	Is predicted to encode a protein with the following domains: PDZ domain; PDZ domain; PDZ superfamily; and PDZ domain 6. Is an ortholog of C. elegans gras-1.
WBGene00042003	Predicted to be located in mitochondrial inner membrane. Is an ortholog of C. elegans F30F8.9.
WBGene00042004	Predicted to enable N-acetyltransferase activity. Is an ortholog of C. elegans F30F8.10.
WBGene00042005	Is an ortholog of C. elegans F30F8.5.
WBGene00042006	Is predicted to encode a protein with the following domains: WD domain, G-beta repeat; WD40 associated region in TFIID subunit, NTD2 domain; WD40 repeat; LIS1 homology motif; TFIID subunit TAF5, NTD2 domain; WD40/YVTN repeat-like-containing domain superfamily; G-protein beta WD-40 repeat; WD40-repeat-containing domain superfamily; TFIID subunit TAF5, NTD2 domain superfamily; and Transcription initiation factor TFIID subunit 5. Is an ortholog of C. elegans taf-5.
WBGene00042007	Predicted to be involved in intracellular protein transport and vesicle-mediated transport. Predicted to be part of AP-3 adaptor complex. Is an ortholog of C. elegans apb-3. In C. elegans, apb-3 is involved in embryo development and lysosome organization.
WBGene00042008	Is predicted to encode a protein with the following domain: NUDE family. Is an ortholog of C. elegans nud-2. In C. elegans, nud-2 is involved in GABAergic synaptic transmission; nuclear migration; and synaptic vesicle transport.
WBGene00042009	Is an ortholog of C. elegans R11A5.3.
WBGene00042010	Predicted to enable transcription coactivator activity. Predicted to be located in nucleus. Is an ortholog of C. elegans bro-1. In C. elegans, bro-1 is involved in several processes, including negative regulation of transcription by RNA polymerase II; nematode male tail tip morphogenesis; and positive regulation of locomotion involved in locomotory behavior.
