stable_id	description
WBGene00265777	none available
WBGene00265778	none available
WBGene00265779	Predicted to enable anaphase-promoting complex binding activity and ubiquitin-protein transferase activator activity. Predicted to be involved in positive regulation of ubiquitin protein ligase activity. Is an ortholog of C. elegans chrII_pilon.g5551 and fzr-1. In C. elegans, fzr-1 is involved in cell cycle G1/S phase transition and regulation of cell division.
WBGene00265780	Predicted to enable catalytic activity. Predicted to be involved in carbohydrate metabolic process. Is an ortholog of C. elegans atgp-2 and chrII_pilon.g6586. In C. elegans, atgp-2 is involved in amino acid transmembrane transport.
WBGene00265781	Predicted to enable catalytic activity. Predicted to be involved in trehalose biosynthetic process. Is an ortholog of C. elegans chrX_pilon.g21043 and tps-1.
WBGene00265782	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans chrX_pilon.g21041 and slc-17.1.
WBGene00265783	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans mlc-1; mlc-2; and chrX_pilon.g21040. In C. elegans, mlc-1 is involved in several processes, including muscle organ development; nematode larval development; and regulation of muscle contraction.
WBGene00265784	Predicted to enable ion channel activity. Predicted to be involved in ion transport and transmembrane transport. Predicted to be located in membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIV_pilon.g10818 and ocr-4.
WBGene00265785	none available
WBGene00265786	none available
WBGene00265787	none available
WBGene00265788	none available
WBGene00265789	none available
WBGene00265790	Predicted to enable phospholipase activity. Is an ortholog of C. elegans F09C8.1 and chrX_pilon.g20849.
WBGene00265791	Is predicted to encode a protein with the following domains: Immunoglobulin I-set domain; Immunoglobulin I-set; Immunoglobulin-like fold; and Immunoglobulin-like domain superfamily. Is an ortholog of C. elegans F46C3.2 and chrX_pilon.g20069.
WBGene00265792	Predicted to enable DNA binding activity. Is an ortholog of C. elegans chrX_pilon.g19797 and vab-15. In C. elegans, vab-15 is involved in embryonic morphogenesis; locomotory behavior; and parturition.
WBGene00265793	none available
WBGene00265794	Predicted to enable zinc ion binding activity. Is an ortholog of C. elegans chrIV_pilon.g10728 and prkl-1.
WBGene00265795	Is predicted to encode a protein with the following domains: Cytohesin Ubiquitin Protein Inducing Domain; FERM central domain; FERM C-terminal PH-like domain; FERM/acyl-CoA-binding protein superfamily; FERM, C-terminal PH-like domain; FERM central domain; Band 4.1 domain; Domain of unknown function DUF3338; Ubiquitin-like domain superfamily; and FERM superfamily, second domain. Is an ortholog of C. elegans F07C6.4 and chrIV_pilon.g12146.
WBGene00265796	Is predicted to encode a protein with the following domains: PH domain; Rab-GTPase-TBC domain; Rab-GTPase-TBC domain; Pleckstrin homology domain; PH-like domain superfamily; and Rab-GTPase-TBC domain superfamily. Is an ortholog of C. elegans chrII_pilon.g4621 and tbc-2. In C. elegans, tbc-2 is involved in positive regulation of GTPase activity and positive regulation of early endosome to late endosome transport.
WBGene00265797	none available
WBGene00265798	Predicted to be a structural constituent of cuticle. Is an ortholog of C. elegans chrX_pilon.g20292.
WBGene00265799	Predicted to enable ATP binding activity; calmodulin binding activity; and calmodulin-dependent protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans unc-43; zyg-1; and K02E10.7. In C. elegans, unc-43 is involved in several processes, including MAPK cascade; medium-term memory; and protein phosphorylation.
WBGene00265800	Predicted to be involved in positive regulation of voltage-gated potassium channel activity; regulation of cholinergic synaptic transmission; and sleep. Is an ortholog of C. elegans chrX_pilon.g20663 and sssh-1.
WBGene00265801	Is an ortholog of B. malayi Bm11007.
WBGene00265802	none available
WBGene00265803	Is an ortholog of C. elegans C18B2.4.
WBGene00265804	Predicted to be involved in sensory perception of chemical stimulus. Predicted to be integral component of membrane.
WBGene00265805	Predicted to enable hydrolase activity. Predicted to be involved in lipid catabolic process. Is an ortholog of C. elegans lips-17; lips-6; and lips-10.
WBGene00265806	Predicted to enable guanyl-nucleotide exchange factor activity and phosphatidylinositol phospholipase C activity. Predicted to be involved in lipid metabolic process and small GTPase mediated signal transduction. Is an ortholog of C. elegans chrX_pilon.g19952 and plc-1. In C. elegans, plc-1 is involved in several processes, including 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate catabolic process; defense response to Gram-positive bacterium; and positive regulation of protein import into nucleus.
WBGene00265807	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrX_pilon.g20057 and oct-2.
WBGene00265808	none available
WBGene00265809	Predicted to enable UDP-glycosyltransferase activity. Is an ortholog of C. elegans chrV_pilon.g15501 and ugt-49.
WBGene00265810	Predicted to enable UDP-glycosyltransferase activity. Is an ortholog of C. elegans chrV_pilon.g15501 and ugt-49.
WBGene00265811	none available
WBGene00265812	Predicted to enable metalloendopeptidase activity and zinc ion binding activity. Predicted to be involved in molting cycle and proteolysis.
WBGene00265813	Is predicted to encode a protein with the following domain: DOMON domain. Is an ortholog of C. elegans Y57G11A.4 and chrIV_pilon.g12483.
WBGene00265814	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of B. malayi Bm3457.
WBGene00265815	none available
WBGene00265816	Is an ortholog of C. elegans C09F12.3 and chrX_pilon.g19995.
WBGene00265817	Predicted to enable cholinesterase activity. Is an ortholog of C. elegans ace-3; ace-4; and chrII_pilon.g6499. In C. elegans, ace-3 is involved in several processes, including acetylcholine catabolic process; hatching; and regulation of backward locomotion.
WBGene00265818	Predicted to be located in nucleus. Is an ortholog of C. elegans chrV_pilon.g17585 and dpy-21.
WBGene00265819	none available
WBGene00265820	none available
WBGene00265821	none available
WBGene00265822	none available
WBGene00265823	none available
WBGene00265824	none available
WBGene00265825	none available
WBGene00265826	Is predicted to encode a protein with the following domains: Secreted clade V proteins and Secreted clade V protein.
WBGene00265827	none available
WBGene00265828	none available
WBGene00265829	none available
WBGene00265830	Predicted to enable arylesterase activity. Is an ortholog of C. elegans chrX_pilon.g20467 and poml-1. In C. elegans, poml-1 is involved in protein maturation by protein folding.
WBGene00265831	Predicted to enable DNA-binding transcription factor activity. Predicted to be involved in hippo signaling and regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrII_pilon.g4649 and egl-44. In C. elegans, egl-44 is involved in generation of neurons; positive regulation of exit from mitosis; and positive regulation of transcription by RNA polymerase II.
WBGene00265832	Predicted to be involved in intracellular signal transduction. Is an ortholog of C. elegans chrII_pilon.g5918 and rsf-1. In C. elegans, rsf-1 is involved in several processes, including organelle organization; positive regulation of response to oxidative stress; and regulation of vulval development.
WBGene00265833	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Predicted to be located in membrane.
WBGene00265834	Predicted to be located in membrane. Is an ortholog of C. elegans cdc-50.B and chrIV_pilon.g11155. In C. elegans, cdc-50.B is involved in innate immune response.
WBGene00265835	Predicted to be a structural constituent of cuticle. Is an ortholog of C. elegans chrII_pilon.g5046 and rol-8.
WBGene00265836	Is predicted to encode a protein with the following domain: Zasp-like motif. Is an ortholog of C. elegans chrIV_pilon.g10542 and pqn-22.
WBGene00265837	none available
WBGene00265838	Predicted to enable endoribonuclease activity. Predicted to be involved in nucleic acid phosphodiester bond hydrolysis. Is an ortholog of C. elegans C46G7.1 and chrIV_pilon.g10541.
WBGene00265839	Predicted to enable guanyl-nucleotide exchange factor activity.
WBGene00265840	Is predicted to encode a protein with the following domains: Beta-lactamase; Beta-lactamase-related; and Beta-lactamase/transpeptidase-like.
WBGene00265841	Is an ortholog of C. elegans K10H10.12 and chrII_pilon.g6548.
WBGene00265842	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans chrIV_pilon.g12196 and mbk-2. In C. elegans, mbk-2 is involved in several processes, including P granule disassembly; asymmetric protein localization involved in cell fate determination; and protein phosphorylation.
WBGene00265843	Is predicted to encode a protein with the following domains: Leucine rich repeat; Leucine-rich repeat; Leucine-rich repeat, typical subtype; and Leucine-rich repeat domain superfamily. Is an ortholog of C. elegans chrV_pilon.g15214 and lron-2.
WBGene00265844	Predicted to enable protein tyrosine phosphatase activity. Predicted to be involved in protein dephosphorylation. Is an ortholog of C. elegans chrIV_pilon.g11533 and ptp-4.
WBGene00265845	none available
WBGene00265846	Predicted to enable catalytic activity.
WBGene00265847	Predicted to enable DNA-binding transcription activator activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. Is an ortholog of C. elegans chrIV_pilon.g10552 and lag-1. In C. elegans, lag-1 is involved in several processes, including cellular developmental process; dauer exit; and regulation of RNA metabolic process.
WBGene00265848	Predicted to enable ATP binding activity; ATP hydrolysis activity; and unfolded protein binding activity. Predicted to be involved in protein folding. Is an ortholog of C. elegans chrIV_pilon.g11776 and enpl-1.
WBGene00265849	Is an ortholog of C. elegans F29B9.11 and chrIV_pilon.g10245.
WBGene00265850	none available
WBGene00265851	Is predicted to encode a protein with the following domains: UBA-like domain; Ig-like domain from next to BRCA1 gene; Immunoglobulin-like fold; and Next to BRCA1, central domain.
WBGene00265852	Is predicted to encode a protein with the following domains: PQ loop repeat and PQ-loop repeat. Is an ortholog of C. elegans chrII_pilon.g3069 and laat-1. In C. elegans, laat-1 is involved in amino acid homeostasis; basic amino acid transport; and positive regulation of autophagy.
WBGene00265853	Is predicted to encode a protein with the following domains: SPT2 chromatin protein and Chromatin SPT2.
WBGene00265854	none available
WBGene00265855	Is predicted to encode a protein with the following domains: Intermediate filament protein; Intermediate filament, ifa/ifb; Lamin tail domain superfamily; and Intermediate filament, rod domain. Is an ortholog of C. elegans chrII_pilon.g4602 and ifb-1.
WBGene00265856	Predicted to be integral component of membrane. Is an ortholog of C. elegans chrX_pilon.g18978 and tsp-14. In C. elegans, tsp-14 is involved in several processes, including nematode male tail tip morphogenesis; positive regulation of oviposition; and regulation of developmental process.
WBGene00265857	Predicted to enable extracellular ligand-gated ion channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrII_pilon.g4423 and lgc-56.
WBGene00265858	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Predicted to be located in membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrII_pilon.g3097 and ptr-3. In C. elegans, ptr-3 is involved in molting cycle.
WBGene00265859	Predicted to be involved in endocytosis. Predicted to be located in membrane. Is an ortholog of C. elegans chrII_pilon.g3814 and ncap-1.
WBGene00265860	Is predicted to encode a protein with the following domains: Ubiquitin-conjugating enzyme; Ubiquitin-conjugating enzyme E2; and Ubiquitin-conjugating enzyme/RWD-like. Is an ortholog of C. elegans chrII_pilon.g3813; ubc-15; and ubc-26.
WBGene00265861	Predicted to enable hexosyltransferase activity. Predicted to be involved in protein glycosylation. Predicted to be located in membrane. Is an ortholog of C. elegans chrII_pilon.g3812 and sqv-2. In C. elegans, sqv-2 is involved in several processes, including glycosaminoglycan biosynthetic process; oviposition; and vulval development.
WBGene00265862	Predicted to enable oxidoreductase activity. Predicted to be involved in lipid metabolic process. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIV_pilon.g11414 and fat-3. In C. elegans, fat-3 is involved in several processes, including oviposition; signal release; and system process.
WBGene00265863	Is predicted to encode a protein with the following domains: Bravo-like intracellular region; Fibronectin type III domain; Immunoglobulin I-set domain; Immunoglobulin domain; Immunoglobulin subtype 2; Immunoglobulin subtype; Fibronectin type III; Immunoglobulin I-set; Immunoglobulin-like fold; Neurofascin/L1/NrCAM, C-terminal domain; Fibronectin type III superfamily; and Immunoglobulin-like domain superfamily. Is an ortholog of C. elegans C27B7.7 and igcm-2 and members of the C. elegans zig gene class including zig-3.
WBGene00265864	Is predicted to encode a protein with the following domains: Immunoglobulin I-set domain; Immunoglobulin subtype 2; Immunoglobulin subtype; Immunoglobulin I-set; Immunoglobulin-like fold; Fibronectin type III superfamily; and Immunoglobulin-like domain superfamily. Is an ortholog of C. elegans sax-7; oig-5; and chrIV_pilon.g12542. In C. elegans, sax-7 is involved in several processes, including establishment of mitotic spindle orientation; gastrulation; and generation of neurons.
WBGene00265865	Is predicted to encode a protein with the following domains: Metallo-beta-lactamase superfamily; Metallo-beta-lactamase; Ribonuclease Z/Hydroxyacylglutathione hydrolase-like; and Metallo-beta-lactamase domain-containing protein 1. Is an ortholog of C. elegans C23H3.9 and chrII_pilon.g3039.
WBGene00265866	Is predicted to encode a protein with the following domains: Chondroitin proteoglycan 4 and Chondroitin proteoglycan 4. Is an ortholog of B. malayi Bm2864.
WBGene00265867	Is predicted to encode a protein with the following domains: Golgi casein kinase, C-terminal, Fam20; FAM20, C-terminal; and FAM20. Is an ortholog of C. elegans chrX_pilon.g20720 and famk-1. In C. elegans, famk-1 is involved in protein phosphorylation.
WBGene00265868	Predicted to enable LIM domain binding activity and transcription coregulator activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be located in nucleus. Is an ortholog of C. elegans chrX_pilon.g19994 and ldb-1. In C. elegans, ldb-1 is involved in several processes, including mechanosensory behavior; positive regulation of vulval development; and regulation of transcription by RNA polymerase II.
WBGene00265869	none available
WBGene00265870	Is predicted to encode a protein with the following domains: DB module and Domain of unknown function DB. Is an ortholog of C. elegans chrII_pilon.g6319 and pqn-32.
WBGene00265871	Is predicted to encode a protein with the following domains: Immunoglobulin I-set domain; Immunoglobulin subtype 2; Immunoglobulin subtype; Immunoglobulin I-set; Immunoglobulin-like fold; and Immunoglobulin-like domain superfamily.
WBGene00265872	Predicted to enable chitin binding activity. Predicted to be located in extracellular region. Is an ortholog of B. malayi Bm14333.
WBGene00265873	Is predicted to encode a protein with the following domains: Leucine rich repeat; Leucine-rich repeat; Leucine-rich repeat, typical subtype; and Leucine-rich repeat domain superfamily. Is an ortholog of C. elegans chrX_pilon.g20614 and lron-1.
WBGene00265874	Predicted to enable secondary active sulfate transmembrane transporter activity. Predicted to be involved in sulfate transport and transmembrane transport. Predicted to be located in membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrV_pilon.g15307 and sulp-8.
WBGene00265875	none available
WBGene00265876	Is an ortholog of C. elegans F18C5.10 and chrII_pilon.g4795.
WBGene00265877	Predicted to enable DNA-binding transcription factor activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of O. volvulus Ovo-atf-2.
WBGene00265878	Is predicted to encode a protein with the following domains: PDZ domain; PDZ domain; and PDZ superfamily. Is an ortholog of C. elegans C50F7.6 and chrIV_pilon.g10897.
WBGene00265879	Predicted to be involved in lipid metabolic process.
WBGene00265880	Predicted to enable heparosan-N-sulfate-glucuronate 5-epimerase activity. Predicted to be involved in heparan sulfate proteoglycan biosynthetic process. Is an ortholog of C. elegans chrIII_pilon.g7426 and hse-5. In C. elegans, hse-5 is involved in heparan sulfate proteoglycan biosynthetic process, enzymatic modification; regulation of cell migration; and regulation of growth.
WBGene00265881	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Predicted to be located in membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans hmit-1.1; K09C4.5; and Y61A9LA.1.
WBGene00265882	Predicted to enable neuropeptide Y receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrX_pilon.g20054 and npr-9. In C. elegans, npr-9 is involved in foraging behavior.
WBGene00265883	none available
WBGene00265884	Predicted to enable heme binding activity; iron ion binding activity; and oxidoreductase activity. Is an ortholog of C. elegans chrII_pilon.g4257 and cyp-23A1.
WBGene00265885	Predicted to enable protein dimerization activity. Predicted to be involved in muscle organ development and regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrII_pilon.g4258 and hlh-1. In C. elegans, hlh-1 is involved in positive regulation of mesodermal cell fate specification; positive regulation of transcription by RNA polymerase II; and striated muscle cell differentiation.
WBGene00265886	none available
WBGene00265887	none available
WBGene00265888	none available
WBGene00265889	none available
WBGene00265890	none available
WBGene00265891	none available
WBGene00265892	none available
WBGene00265893	none available
WBGene00265894	none available
WBGene00265895	none available
WBGene00265896	none available
WBGene00265897	none available
WBGene00265898	none available
WBGene00265899	none available
WBGene00265900	none available
WBGene00265901	Predicted to enable DNA-binding transcription factor activity and sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrX_pilon.g19257 and ets-4.
WBGene00265902	none available
WBGene00265903	Is an ortholog of B. malayi Bm12165.
WBGene00265904	Predicted to enable glycerate kinase activity. Is an ortholog of C. elegans C13B9.2 and chrIII_pilon.g7983.
WBGene00265905	Predicted to enable hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines and zinc ion binding activity. Is an ortholog of C. elegans ZK287.1 and chrV_pilon.g15306.
WBGene00265906	Predicted to enable heme binding activity and oxygen binding activity. Is an ortholog of C. elegans chrIII_pilon.g6995 and glb-30.
WBGene00265907	Is predicted to encode a protein with the following domains: Golgin subfamily A member 7/ERF4 family and Golgin subfamily A member 7/ERF4.
WBGene00265908	Is predicted to encode a protein with the following domains: Calcium-activated chloride channel and Anoctamin. Is an ortholog of C. elegans anoh-2 and chrIV_pilon.g12510.
WBGene00265909	Predicted to enable phosphotransferase activity, alcohol group as acceptor. Predicted to be involved in carbohydrate metabolic process. Is an ortholog of C. elegans C50D2.7 and chrII_pilon.g3042.
WBGene00265910	Is predicted to encode a protein with the following domains: Electron transfer DM13 and DM13 domain. Is an ortholog of B. malayi Bm10136.
WBGene00265911	Predicted to enable catalytic activity. Predicted to be involved in biosynthetic process. Is an ortholog of C. elegans pcyt-2.2; pcyt-2.1; and chrX_pilon.g19481.
WBGene00265912	Predicted to enable cysteine-type endopeptidase activity. Predicted to be involved in proteolysis and regulation of apoptotic process. Is an ortholog of C. elegans chrII_pilon.g6388 and csp-1. In C. elegans, csp-1 is involved in several processes, including negative regulation of cellular response to manganese ion; positive regulation of apoptotic process; and protein processing.
WBGene00265913	none available
WBGene00265914	Is an ortholog of C. elegans C29F5.1 and chrII_pilon.g4732.
WBGene00265915	Predicted to be involved in protein autoprocessing. Is an ortholog of C. elegans chrII_pilon.g5186 and qua-1. In C. elegans, qua-1 is involved in molting cycle and nematode larval development.
WBGene00265916	Predicted to enable ATP binding activity; actin filament binding activity; and cytoskeletal motor activity. Predicted to be part of myosin complex. Is an ortholog of C. elegans chrI_pilon.g1349 and myo-1. In C. elegans, myo-1 is involved in muscle contraction and pharyngeal pumping.
WBGene00265917	none available
WBGene00265918	Predicted to enable chitin synthase activity. Is an ortholog of C. elegans chrII_pilon.g3065 and chs-2. In C. elegans, chs-2 is involved in chitin biosynthetic process and positive regulation of nematode larval development.
WBGene00265919	Is predicted to encode a protein with the following domains: Ankyrin repeats (3 copies); Ankyrin repeat; KN motif; Ankyrin repeat; Ankyrin repeat-containing domain; Kank N-terminal motif; and Ankyrin repeat-containing domain superfamily. Is an ortholog of C. elegans chrII_pilon.g3686 and vab-19. In C. elegans, vab-19 is involved in several processes, including actin cytoskeleton organization; cell-cell junction maintenance; and embryo development.
WBGene00265920	none available
WBGene00265921	none available
WBGene00265922	Is an ortholog of C. elegans T14E8.4; C05E11.7; and chrX_pilon.g19263.
WBGene00265923	Predicted to be involved in lipid metabolic process. Is an ortholog of C. elegans chrIV_pilon.g11491 and ipla-7.
WBGene00265924	Predicted to enable metallopeptidase activity.
WBGene00265925	Predicted to be integral component of membrane. Is an ortholog of C. elegans chrIV_pilon.g11635 and ptr-14. In C. elegans, ptr-14 is involved in molting cycle.
WBGene00265926	Is an ortholog of B. malayi Bm7003.
WBGene00265927	Is an ortholog of B. malayi Bm4225.
WBGene00265928	none available
WBGene00265929	Predicted to be integral component of membrane. Is an ortholog of C. elegans chrII_pilon.g6294 and ptr-18. In C. elegans, ptr-18 is involved in endocytosis and molting cycle.
WBGene00265930	Predicted to enable ATP binding activity; cytidylate kinase activity; and uridylate kinase activity. Predicted to be involved in 'de novo' pyrimidine nucleobase biosynthetic process and pyrimidine nucleotide biosynthetic process. Is an ortholog of C. elegans C29F7.3; F40F8.1; and chrX_pilon.g20409. In C. elegans, C29F7.3 is involved in UDP biosynthetic process.
WBGene00265931	Is an ortholog of C. elegans C06C3.4; chrII_pilon.g5464; and chrII_pilon.g5467.
WBGene00265932	Is predicted to encode a protein with the following domains: Armadillo-like helical; Armadillo-type fold; and Serine/threonine-protein phosphatase 4 regulatory subunit 4. Is an ortholog of C. elegans F46C5.6 and chrII_pilon.g5355.
WBGene00265933	Is predicted to encode a protein with the following domains: ShK domain-like and ShKT domain.
WBGene00265934	none available
WBGene00265935	none available
WBGene00265936	none available
WBGene00265937	none available
WBGene00265938	none available
WBGene00265939	Predicted to be located in cell surface.
WBGene00265940	Predicted to be located in cell surface.
WBGene00265941	none available
WBGene00265942	Predicted to be located in membrane. Is an ortholog of C. elegans chrX_pilon.g19386 and sng-1.
WBGene00265943	Predicted to enable calcium ion binding activity. Is an ortholog of C. elegans chrX_pilon.g21056 and ncs-7.
WBGene00265944	Is predicted to encode a protein with the following domains: RUN domain; RUN domain; and RUN domain superfamily.
WBGene00265945	Is predicted to encode a protein with the following domain: Ciliary rootlet component, centrosome cohesion. Is an ortholog of B. malayi Bm3838.
WBGene00265946	none available
WBGene00265947	none available
WBGene00265948	none available
WBGene00265949	Predicted to enable growth factor activity. Is an ortholog of B. malayi Bm3922.
WBGene00265950	Predicted to enable DNA binding activity. Is an ortholog of C. elegans chrII_pilon.g4868 and tab-1.
WBGene00265951	Predicted to enable peptidyl-prolyl cis-trans isomerase activity. Predicted to be involved in protein peptidyl-prolyl isomerization. Is an ortholog of C. elegans chrI_pilon.g3008 and cyn-5. In C. elegans, cyn-5 is involved in protein peptidyl-prolyl isomerization.
WBGene00265952	Predicted to enable isocitrate dehydrogenase (NADP+) activity. Predicted to be involved in isocitrate metabolic process. Is an ortholog of C. elegans chrIV_pilon.g11315 and idh-1.
WBGene00265953	Is an ortholog of C. elegans wrt-5; wrt-3; and chrIV_pilon.g11324.
WBGene00265954	none available
WBGene00265955	Predicted to enable metallopeptidase activity and zinc ion binding activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans Y67D8C.9 and chrIV_pilon.g9913. In C. elegans, Y67D8C.9 is involved in embryo development; regulation of meiotic cell cycle process involved in oocyte maturation; and regulation of oviposition.
WBGene00265956	Predicted to enable DNA-binding transcription factor activity; sequence-specific DNA binding activity; and zinc ion binding activity. Predicted to be involved in regulation of transcription, DNA-templated. Is an ortholog of C. elegans chrIV_pilon.g11375 and nhr-34.
WBGene00265957	Is predicted to encode a protein with the following domains: Zinc finger C2H2-type and Zinc finger C2H2 superfamily. Is an ortholog of C. elegans chrII_pilon.g5889 and pqm-1. In C. elegans, pqm-1 is involved in several processes, including defense response to other organism; positive regulation of macromolecule metabolic process; and regulation of vitellogenesis.
WBGene00265958	Is predicted to encode a protein with the following domains: Serpentine type 7TM GPCR chemoreceptor Srv and 7TM GPCR, serpentine receptor class v (Srv).
WBGene00265959	Is predicted to encode a protein with the following domains: Zinc finger, C2H2 type; Zinc finger C2H2-type; and Zinc finger C2H2 superfamily. Is an ortholog of C. elegans ztf-16; ehn-3; and sdz-12. In C. elegans, ehn-3 is involved in gonad development and positive regulation of gene expression.
WBGene00265960	Predicted to enable N-acetyltransferase activity.
WBGene00265961	Is an ortholog of B. malayi Bm2112.
WBGene00265962	Predicted to enable nucleic acid binding activity.
WBGene00265963	Predicted to enable DNA binding activity. Is an ortholog of C. elegans ceh-39; ceh-21; and ceh-49.
WBGene00265964	Is predicted to encode a protein with the following domains: HMG (high mobility group) box; High mobility group box domain; and High mobility group box domain superfamily. Is an ortholog of C. elegans chrX_pilon.g19104 and egl-13. In C. elegans, egl-13 is involved in anatomical structure morphogenesis; cell fate commitment; and vulval development.
WBGene00265965	Predicted to enable serine-type carboxypeptidase activity. Predicted to be involved in proteolysis. Is an ortholog of C. elegans chrII_pilon.g4751 and ctsa-4.1.
WBGene00265966	none available
WBGene00265967	Is predicted to encode a protein with the following domains: Low-density lipoprotein receptor domain class A; Low-density lipoprotein (LDL) receptor class A repeat; and LDL receptor-like superfamily.
WBGene00265968	Predicted to be a structural constituent of cuticle. Is an ortholog of C. elegans chrIV_pilon.g12751; chrIV_pilon.g12754; and col-137.
WBGene00265969	Predicted to enable inorganic anion exchanger activity. Predicted to be involved in anion transport. Predicted to be located in membrane. Predicted to be integral component of membrane. Is an ortholog of C. elegans abts-3 and chrII_pilon.g4694.
WBGene00265970	Is an ortholog of C. elegans chrII_pilon.g4693.
WBGene00265971	none available
WBGene00265972	Predicted to enable extracellular ligand-gated ion channel activity and transmembrane signaling receptor activity. Predicted to be involved in ion transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of B. malayi Bm688.
WBGene00265973	Is predicted to encode a protein with the following domains: BLOC-1-related complex sub-unit 7 and BLOC-1-related complex subunit 7.
WBGene00265974	Is predicted to encode a protein with the following domains: N-terminal region of Chorein or VPS13; UHRF1-binding protein 1-like; and Vacuolar protein sorting-associated protein 13-like, N-terminal domain. Is an ortholog of C. elegans C44H4.4 and chrX_pilon.g20617.
WBGene00265975	Is predicted to encode a protein with the following domains: Domain of unknown function (DUF1741); Armadillo-like helical domain-containing protein 3, C-terminal; and Armadillo-like helical domain-containing protein 3-like.
WBGene00265976	none available
WBGene00265977	none available
WBGene00265978	Predicted to enable G protein-coupled receptor activity. Predicted to be involved in G protein-coupled receptor signaling pathway. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrX_pilon.g19096 and octr-1. In C. elegans, octr-1 is involved in negative regulation of innate immune response; octopamine signaling pathway; and regulation of IRE1-mediated unfolded protein response.
WBGene00265979	Is predicted to encode a protein with the following domain: von Willebrand factor A-like domain superfamily.
WBGene00265980	none available
WBGene00265981	Predicted to enable serine-type endopeptidase activity. Predicted to be involved in proteolysis.
WBGene00265982	Is predicted to encode a protein with the following domains: Regulator of G protein signaling domain; RGS domain; and RGS domain superfamily. Is an ortholog of C. elegans chrX_pilon.g19112 and rgs-6.
WBGene00265983	Predicted to enable ATP binding activity and protein kinase activity. Predicted to be involved in protein phosphorylation. Is an ortholog of C. elegans chrX_pilon.g20424 and sad-1. In C. elegans, sad-1 is involved in several processes, including cellular component organization; cellular localization; and peptidyl-serine phosphorylation.
WBGene00265984	Predicted to enable transmembrane transporter activity. Predicted to be involved in transmembrane transport. Is an ortholog of C. elegans T25D3.4 and chrII_pilon.g3055.
WBGene00265985	Is predicted to encode a protein with the following domains: SET domain; CXC domain; SET domain; and Pre-SET CXC domain. Is an ortholog of B. malayi Bm5240.
WBGene00265986	none available
WBGene00265987	Is predicted to encode a protein with the following domains: Immunoglobulin-like fold and Immunoglobulin-like domain superfamily.
WBGene00265988	Is predicted to encode a protein with the following domains: emp24/gp25L/p24 family/GOLD; GOLD domain; Transmembrane emp24 domain-containing protein; and GOLD domain superfamily.
WBGene00265989	Predicted to enable ABC-type transporter activity and ATP binding activity. Predicted to be involved in transmembrane transport. Predicted to be integral component of membrane. Is an ortholog of C. elegans chrV_pilon.g17937 and mrp-7. In C. elegans, mrp-7 is involved in response to methylmercury.
WBGene00265990	Predicted to enable endoribonuclease activity. Is an ortholog of C. elegans chrI_pilon.g1897 and endu-1.
WBGene00265991	Is predicted to encode a protein with the following domains: Histidine phosphatase superfamily (branch 2); Histidine phosphatase superfamily, clade-2; and Histidine phosphatase superfamily. Is an ortholog of C. elegans pho-9; pho-7; and chrX_pilon.g19974.
WBGene00265992	Predicted to be located in cytoplasm and nucleus. Is an ortholog of C. elegans chrIII_pilon.g7915 and rpn-13.
WBGene00265993	Predicted to enable hydrolase activity. Predicted to be involved in lipid catabolic process.
